ort;landkreis;latitude;longitude;GEB_HQ;AEP;flood_risk;Ueberschwemmungstiefe;Schadensfaktor;Energieklasse;Quadratmeterpreise;wohnflaeche;aktueller_immobilienwert;aktuelles_LtV;darlehenbetrag;Risikogewicht
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;B;10186;60,00;611160,00;0,4135;252706,17;0,20
München;;4,81E+14;1,15E+16;;0;very low;0,00;0,00;A+;10186;60,00;611160,00;0,2417;147712,72;0,20
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;B;10186;60,00;611160,00;0,6915;422623,75;0,30
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;A+;10186;60,00;611160,00;0,5366;327942,8;0,25
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;D;10186;60,00;611160,00;0,3022;184719,62;0,20
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;G;10186;60,00;611160,00;0,6826;417189,29;0,30
München;;4,81E+16;1,16E+15;;0;very low;0,00;0,00;A;10186;60,00;611160,00;0,3729;227883,85;0,20
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;B;10186;60,00;611160,00;0,6789;414922,52;0,30
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;E;10186;60,00;611160,00;0,2750;168084,35;0,20
München;;4,81E+15;1,16E+15;;0;very low;0,00;0,00;B;10186;60,00;611160,00;0,6772;413850,46;0,30
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;G;10186;208,01;2118760,79;0,0949;201030,49;0,20
München;;4,81E+15;1,17E+16;;0;very low;0,00;0,00;G;10186;105,55;1075171,70;0,0872;93797,11;0,20
München;;4,81E+15;1,16E+15;;0;very low;0,00;0,00;F;10186;61,79;629371,64;0,1705;107337,49;0,20
München;;4,81E+15;1,17E+13;;0;very low;0,00;0,00;A+;10186;60,00;611160,00;0,5469;334232,42;0,25
München;;4,81E+15;1,17E+15;;0;very low;0,00;0,00;E;10186;60,00;611160,00;0,4302;262906,42;0,20
München;;4,81E+16;1,17E+16;;0;very low;0,00;0,00;E;10186;80,81;823142,89;0,1471;121091,41;0,20
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;G;10186;60,00;611160,00;0,4685;286344,46;0,20
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;A+;10186;60,00;611160,00;0,3203;195733,76;0,20
München;;4,81E+14;1,16E+15;;0;very low;0,00;0,00;H;10186;60,00;611160,00;0,4754;290544,17;0,20
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;H;10186;60,00;611160,00;0,6342;387613,04;0,30
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;C;10186;60,00;611160,00;0,5317;324955,94;0,25
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;C;10186;60,00;611160,00;0,3436;210017,92;0,20
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;G;10186;60,00;611160,00;0,5200;317790,76;0,25
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;F;10186;60,00;611160,00;0,4168;254742,8;0,20
München;;4,82E+15;1,15E+15;;0;very low;0,00;0,00;H;10186;60,00;611160,00;0,5764;352291,31;0,25
München;;4,82E+15;1,14E+16;;0;very low;0,00;0,00;H;10186;60,00;611160,00;0,3699;226081,88;0,20
München;;4,82E+15;1,14E+16;;0;very low;0,00;0,00;F;10186;60,00;611160,00;0,7079;432623,65;0,30
München;;4,81E+15;1,15E+14;;0;very low;0,00;0,00;D;10186;60,00;611160,00;0,2112;129102,7;0,20
München;;4,82E+15;1,14E+16;;0;very low;0,00;0,00;D;10186;60,00;611160,00;0,6821;416870,02;0,30
München;;4,82E+15;1,14E+15;;0;very low;0,00;0,00;G;10186;60,00;611160,00;0,4335;264934,89;0,20
München;;4,82E+15;1,14E+16;;0;very low;0,00;0,00;E;10186;60,00;611160,00;0,6432;393103,66;0,30
München;;4,81E+15;1,16E+15;;0;very low;0,00;0,00;H;10186;138,40;1409781,54;0,3562;502106,16;0,20
München;;4,81E+15;1,16E+15;;0;very low;0,00;0,00;E;10186;60,00;611160,00;0,4417;269956,5;0,20
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;H;10186;60,00;611160,00;0,5035;307699,07;0,25
München;;4,81E+15;1,15E+15;;0;very low;0,00;0,00;E;10186;60,00;611160,00;0,6776;414142,92;0,30
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;F;10186;60,00;611160,00;0,4268;260859,47;0,20
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;G;10186;60,00;611160,00;0,6763;413356,14;0,30
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;E;10186;70,95;722712,89;0,1161;83932,72;0,20
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;G;10186;60,00;611160,00;0,2534;154879,88;0,20
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;G;10186;60,00;611160,00;0,5108;312187,72;0,25
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;D;10186;60,00;611160,00;0,2017;123240,59;0,20
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;D;10186;60,00;611160,00;0,6219;380106,4;0,30
München;;4,81E+15;1,17E+16;;0;very low;0,00;0,00;A+;10186;60,00;611160,00;0,6474;395689,24;0,30
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;B;10186;60,00;611160,00;0,4825;294877,7;0,20
München;;4,81E+15;1,17E+16;;0;very low;0,00;0,00;H;10186;250,19;2548387,12;0,0679;172981,91;0,20
München;;4,81E+16;1,16E+16;;0;very low;0,00;0,00;E;10186;60,00;611160,00;0,6078;371456;0,30
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;E;10186;60,00;611160,00;0,3819;233409,08;0,20
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;B;10186;60,00;611160,00;0,5136;313903,4;0,25
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;A+;10186;60,00;611160,00;0,5323;325343,46;0,25
München;;4,81E+15;1,15E+15;;0;very low;0,00;0,00;B;10186;60,00;611160,00;0,6603;403550,73;0,30
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;D;10186;60,00;611160,00;0,2067;126304,74;0,20
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;G;10186;60,00;611160,00;0,3134;191556,97;0,20
München;;4,81E+15;1,15E+16;HQ 50;0,02;medium;0,00;0,00;E;10186;60,00;611160,00;0,4640;283593,88;0,20
München;;4,81E+16;1,17E+16;;0;very low;0,00;0,00;C;10186;72,86;742175,69;0,1428;105954,4;0,20
München;;4,81E+15;1,17E+16;;0;very low;0,00;0,00;G;10186;60,00;611160,00;0,3097;189279,87;0,20
München;;4,81E+15;1,17E+16;;0;very low;0,00;0,00;D;10186;60,00;611160,00;0,4868;297512,19;0,20
München;;4,81E+15;1,17E+16;;0;very low;0,00;0,00;B;10186;60,00;611160,00;0,5131;313601,49;0,25
München;;4,81E+15;1,17E+16;;0;very low;0,00;0,00;G;10186;60,00;611160,00;0,4665;285135,97;0,20
München;;4,81E+15;1,17E+16;;0;very low;0,00;0,00;C;10186;60,00;611160,00;0,4269;260882,92;0,20
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;C;10186;60,00;611160,00;0,2846;173926,66;0,20
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;F;10186;60,00;611160,00;0,7132;435852,53;0,30
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;E;10186;104,72;1066637,81;0,1932;206066,74;0,20
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;C;10186;60,00;611160,00;0,3086;188614,82;0,20
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;F;10186;60,00;611160,00;0,6239;381293,89;0,30
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;B;10186;60,00;611160,00;0,5005;305860,3;0,25
München;;4,81E+15;1,16E+15;;0;very low;0,00;0,00;A+;10186;68,52;697959,41;0,1779;124158,39;0,20
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;F;10186;60,00;611160,00;0,4607;281579,73;0,20
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;C;10186;60,00;611160,00;0,2122;129703,31;0,20
München;;4,81E+15;1,15E+15;;0;very low;0,00;0,00;H;10186;60,00;611160,00;0,5887;359811,88;0,25
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;A;10186;60,00;611160,00;0,5312;324624,34;0,25
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;G;10186;60,00;611160,00;0,6738;411820,94;0,30
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;H;10186;60,00;611160,00;0,5543;338764,92;0,25
München;;4,82E+15;1,16E+16;;0;very low;0,00;0,00;E;10186;121,19;1234391,89;0,2209;272677,63;0,20
München;;4,82E+15;1,16E+16;;0;very low;0,00;0,00;F;10186;60,00;611160,00;0,3754;229413,48;0,20
München;;4,82E+14;1,17E+16;;0;very low;0,00;0,00;G;10186;60,00;611160,00;0,5746;351188,5;0,25
München;;4,82E+15;1,17E+16;;0;very low;0,00;0,00;G;10186;60,00;611160,00;0,4325;264310,03;0,20
München;;4,81E+16;1,16E+16;;0;very low;0,00;0,00;D;10186;60,00;611160,00;0,5436;332202,38;0,25
München;;4,81E+15;1,15E+15;HQ 50;0,02;medium;0,00;0,00;G;10186;60,00;611160,00;0,5441;332528,66;0,25
München;;4,81E+16;1,16E+16;;0;very low;0,00;0,00;E;10186;60,00;611160,00;0,6527;398885,98;0,30
München;;4,81E+15;1,16E+15;;0;very low;0,00;0,00;G;10186;60,00;611160,00;0,5065;309562,83;0,25
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;F;10186;60,00;611160,00;0,6131;374727,48;0,30
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;E;10186;60,00;611160,00;0,2493;152381,45;0,20
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;E;10186;60,00;611160,00;0,4878;298132,85;0,20
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;F;10186;60,00;611160,00;0,7267;444106,16;0,30
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;A;10186;60,00;611160,00;0,4254;259999,44;0,20
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;F;10186;60,00;611160,00;0,7245;442776,3;0,30
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;C;10186;60,00;611160,00;0,5037;307864,77;0,25
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;D;10186;60,00;611160,00;0,4805;293641,88;0,20
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;E;10186;60,00;611160,00;0,5585;341340,94;0,25
München;;4,81E+15;1,15E+15;;0;very low;0,00;0,00;C;10186;84,64;862192,20;0,1698;146434,63;0,20
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;D;10186;60,00;611160,00;0,6016;367651,42;0,30
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;C;10186;60,00;611160,00;0,3267;199657,8;0,20
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;A;10186;60,00;611160,00;0,4252;259841,01;0,20
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;F;10186;64,13;653265,81;0,0769;50250,85;0,20
München;;4,81E+14;1,17E+16;;0;very low;0,00;0,00;B;10186;60,00;611160,00;0,4048;247385,91;0,20
München;;4,81E+16;1,17E+16;;0;very low;0,00;0,00;C;10186;60,00;611160,00;0,5015;306489,44;0,25
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;A;10186;60,00;611160,00;0,3219;196726,07;0,20
München;;4,81E+15;1,17E+16;;0;very low;0,00;0,00;C;10186;60,00;611160,00;0,2757;168507,93;0,20
München;;4,81E+15;1,17E+16;;0;very low;0,00;0,00;G;10186;60,00;611160,00;0,5100;311692,55;0,25
München;;4,81E+15;1,17E+16;;0;very low;0,00;0,00;H;10186;79,50;809783,17;0,1435;116202,47;0,20
München;;4,81E+15;1,17E+16;;0;very low;0,00;0,00;A+;10186;60,00;611160,00;0,5435;332145,71;0,25
München;;4,82E+15;1,15E+16;;0;very low;0,00;0,00;D;10186;60,00;611160,00;0,6529;399036,81;0,30
München;;4,82E+15;1,15E+16;;0;very low;0,00;0,00;A+;10186;121,97;1242409,12;0,1935;240389,6;0,20
München;;4,82E+15;1,15E+16;;0;very low;0,00;0,00;A;10186;60,00;611160,00;0,1474;90114,93;0,20
München;;4,82E+15;1,14E+16;;0;very low;0,00;0,00;F;10186;60,00;611160,00;0,5921;361837,79;0,25
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;F;10186;60,00;611160,00;0,4857;296847,46;0,20
München;;4,82E+16;1,16E+16;;0;very low;0,00;0,00;E;10186;60,00;611160,00;0,7114;434761,65;0,30
München;;4,82E+15;1,16E+15;;0;very low;0,00;0,00;E;10186;60,00;611160,00;0,2563;156619,29;0,20
München;;4,82E+15;1,16E+15;HQ 100;0,001;low;0,00;0,00;A+;10186;60,00;611160,00;0,2109;128895,22;0,20
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;H;10186;60,00;611160,00;0,6829;417362,78;0,30
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;G;10186;60,00;611160,00;0,5176;316343,63;0,25
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;A;10186;60,00;611160,00;0,7274;444560,59;0,30
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;E;10186;60,00;611160,00;0,4050;247505,41;0,20
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;D;10186;60,00;611160,00;0,7094;433559,41;0,30
München;;4,81E+16;1,15E+16;;0;very low;0,00;0,00;C;10186;116,32;1184822,07;0,0904;107146,42;0,20
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;G;10186;60,00;611160,00;0,2679;163733,42;0,20
München;;4,81E+14;1,16E+16;;0;very low;0,00;0,00;H;10186;60,00;611160,00;0,3702;226257,88;0,20
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;B;10186;60,00;611160,00;0,3597;219823,81;0,20
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;F;10186;60,00;611160,00;0,2942;179814,68;0,20
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;E;10186;60,00;611160,00;0,1894;115742,06;0,20
München;;4,81E+15;1,17E+16;;0;very low;0,00;0,00;G;10186;60,00;611160,00;0,4940;301901,74;0,20
München;;4,81E+15;1,16E+15;;0;very low;0,00;0,00;C;10186;60,00;611160,00;0,4757;290718,28;0,20
München;;4,81E+15;1,17E+16;;0;very low;0,00;0,00;H;10186;60,00;611160,00;0,5344;326587,2;0,25
München;;4,82E+15;1,16E+16;;0;very low;0,00;0,00;G;10186;155,57;1584653,53;0,1795;284467,28;0,20
München;;4,82E+15;1,16E+16;;0;very low;0,00;0,00;E;10186;60,00;611160,00;0,4019;245600,63;0,20
München;;4,82E+15;1,16E+15;;0;very low;0,00;0,00;E;10186;60,00;611160,00;0,5894;360198,49;0,25
München;;4,81E+16;1,15E+15;;0;very low;0,00;0,00;H;10186;60,00;611160,00;0,2374;145095,54;0,20
München;;4,81E+16;1,15E+16;;0;very low;0,00;0,00;F;10186;60,00;611160,00;0,6449;394133,13;0,30
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;E;10186;60,00;611160,00;0,4207;257092,23;0,20
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;B;10186;86,33;879351,21;0,1141;100339,72;0,20
München;;4,82E+15;1,15E+16;;0;very low;0,00;0,00;F;10186;60,00;611160,00;0,4082;249453,08;0,20
München;;4,82E+15;1,16E+16;;0;very low;0,00;0,00;B;10186;60,00;611160,00;0,2566;156828,34;0,20
München;;4,82E+15;1,16E+15;;0;very low;0,00;0,00;D;10186;60,00;611160,00;0,4337;265074;0,20
München;;4,81E+15;1,16E+15;;0;very low;0,00;0,00;C;10186;60,00;611160,00;0,6598;403222,98;0,30
München;;4,81E+16;1,16E+16;;0;very low;0,00;0,00;E;10186;60,00;611160,00;0,4325;264326,82;0,20
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;E;10186;67,83;690940,61;0,4123;284886,11;0,20
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;F;10186;60,00;611160,00;0,2357;144021,04;0,20
München;;4,81E+15;1,16E+15;;0;very low;0,00;0,00;H;10186;60,00;611160,00;0,4919;300600,33;0,20
München;;4,81E+15;1,16E+15;;0;very low;0,00;0,00;G;10186;60,00;611160,00;0,4413;269707,57;0,20
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;C;10186;60,00;611160,00;0,4272;261087,53;0,20
Karlskron;Landkreis Neuburg-Schrobenhausen;4,87E+15;1,14E+16;;0;very low;0,00;0,00;F;3578;114,81;410788,95;0,3223;132393,71;0,20
München;;4,81E+15;1,16E+15;;0;very low;0,00;0,00;E;10186;60,00;611160,00;0,2833;173119,83;0,20
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;D;10186;162,14;1651518,45;0,0940;155273,85;0,20
München;;4,81E+15;1,16E+15;;0;very low;0,00;0,00;D;10186;60,00;611160,00;0,7032;429753,61;0,30
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;E;10186;60,00;611160,00;0,1986;121373,09;0,20
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;E;10186;60,00;611160,00;0,7135;436035,62;0,30
Hohenlinden;Landkreis Ebersberg;4,81E+15;1,20E+16;;0;very low;0,00;0,00;D;7491;60,00;449460,00;0,5813;261257,18;0,25
München;;4,81E+15;1,16E+15;;0;very low;0,00;0,00;C;10186;60,00;611160,00;0,5698;348236,09;0,25
München;;4,81E+15;1,16E+15;;0;very low;0,00;0,00;E;10186;60,00;611160,00;0,2653;162152,95;0,20
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;E;10186;110,08;1121284,80;0,1296;145298,58;0,20
München;;4,81E+16;1,16E+16;;0;very low;0,00;0,00;H;10186;60,00;611160,00;0,4533;277065,47;0,20
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;G;10186;69,67;709662,37;0,1365;96861,83;0,20
München;;4,81E+15;1,16E+15;;0;very low;0,00;0,00;G;10186;60,00;611160,00;0,6964;425618,88;0,30
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;E;10186;60,00;611160,00;0,5729;350104,77;0,25
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;H;10186;60,00;611160,00;0,1765;107868,92;0,20
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;G;10186;60,00;611160,00;0,5442;332621,57;0,25
München;;4,81E+15;1,15E+15;;0;very low;0,00;0,00;D;10186;60,00;611160,00;0,2822;172483,89;0,20
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;G;10186;60,00;611160,00;0,5710;348961,7;0,25
München;;4,81E+14;1,15E+16;;0;very low;0,00;0,00;F;10186;60,00;611160,00;0,3225;197091,31;0,20
München;;4,81E+15;1,16E+16;;0;very low;0,00;0,00;H;10186;60,00;611160,00;0,3060;187010,14;0,20
München;;4,81E+14;1,16E+16;;0;very low;0,00;0,00;D;10186;60,00;611160,00;0,3776;230796,26;0,20
Ebersberg;Landkreis Ebersberg;4,81E+15;1,20E+15;;0;very low;0,00;0,00;G;7491;63,22;473548,06;0,4723;223648,95;0,20
Ebersberg;Landkreis Ebersberg;4,81E+15;1,20E+16;;0;very low;0,00;0,00;F;7491;60,00;449460,00;0,5301;238256,69;0,25
Ebersberg;Landkreis Ebersberg;4,81E+15;1,19E+16;;0;very low;0,00;0,00;F;7491;60,00;449460,00;0,3859;173434,2;0,20
Pliening;Landkreis Ebersberg;4,82E+15;1,18E+16;;0;very low;0,00;0,00;G;7491;60,00;449460,00;0,5341;240072,96;0,25
München;;4,82E+15;1,14E+16;;0;very low;0,00;0,00;D;10186;60,00;611160,00;0,4634;283233,67;0,20
München;;4,81E+15;1,14E+16;;0;very low;0,00;0,00;H;10186;60,00;611160,00;0,4031;246373,64;0,20
München;;4,81E+15;1,14E+15;;0;very low;0,00;0,00;F;10186;60,00;611160,00;0,4087;249794,84;0,20
München;;4,81E+15;1,14E+15;;0;very low;0,00;0,00;A+;10186;60,00;611160,00;0,4055;247826,48;0,20
München;;4,81E+16;1,14E+15;;0;very low;0,00;0,00;A;10186;60,00;611160,00;0,6971;426019,61;0,30
Bruck;Landkreis Ebersberg;4,81E+15;1,20E+16;;0;very low;0,00;0,00;B;7491;60,00;449460,00;0,6805;305858,25;0,30
Bruck;Landkreis Ebersberg;4,80E+14;1,20E+16;;0;very low;0,00;0,00;D;7491;92,04;689441,53;0,0862;59414,39;0,20
Bruck;Landkreis Ebersberg;4,80E+15;1,19E+16;;0;very low;0,00;0,00;A;7491;60,00;449460,00;0,7119;319988,77;0,30
Bruck;Landkreis Ebersberg;4,80E+15;1,20E+16;;0;very low;0,00;0,00;E;7491;132,81;994868,48;0,3117;310144,93;0,20
Grafing bei München;Landkreis Ebersberg;4,80E+15;1,20E+15;;0;very low;0,00;0,00;G;7491;60,00;449460,00;0,4264;191640,36;0,20
Grafing bei München;Landkreis Ebersberg;4,80E+15;1,20E+16;;0;very low;0,00;0,00;D;7491;60,00;449460,00;0,5404;242900,85;0,25
Grafing bei München;Landkreis Ebersberg;4,80E+14;1,20E+16;;0;very low;0,00;0,00;D;7491;60,00;449460,00;0,6838;307358,68;0,30
Grafing bei München;Landkreis Ebersberg;4,80E+15;1,20E+16;;0;very low;0,00;0,00;F;7491;60,00;449460,00;0,2656;119361,41;0,20
Zorneding;Landkreis Ebersberg;4,81E+15;1,18E+15;;0;very low;0,00;0,00;H;7491;60,00;449460,00;0,5204;233889,83;0,25
Zorneding;Landkreis Ebersberg;4,81E+15;1,18E+16;;0;very low;0,00;0,00;F;7491;60,00;449460,00;0,6325;284296,31;0,30
Oberpframmern;Landkreis Ebersberg;4,80E+16;1,18E+16;;0;very low;0,00;0,00;D;7491;60,00;449460,00;0,2811;126336,86;0,20
Baiern;Landkreis Ebersberg;4,80E+15;1,19E+16;;0;very low;0,00;0,00;B;7491;65,04;487240,76;0,1616;78753,43;0,20
Baiern;Landkreis Ebersberg;4,80E+15;1,19E+16;;0;very low;0,00;0,00;D;7491;60,00;449460,00;0,5211;234219,94;0,25
Glonn;Landkreis Ebersberg;4,80E+15;1,18E+16;;0;very low;0,00;0,00;C;7491;60,00;449460,00;0,2488;111807,23;0,20
Glonn;Landkreis Ebersberg;4,80E+15;1,19E+16;;0;very low;0,00;0,00;D;7491;60,00;449460,00;0,6481;291292,16;0,30
München;;4,81E+15;1,17E+16;;0;very low;0,00;0,00;A+;10186;60,00;611160,00;0,2281;139382,09;0,20
München;;4,81E+15;1,17E+16;;0;very low;0,00;0,00;H;10186;60,00;611160,00;0,4575;279595,53;0,20
München;;4,81E+15;1,17E+16;;0;very low;0,00;0,00;D;10186;60,00;611160,00;0,2199;134379,28;0,20
München;;4,81E+15;1,17E+16;;0;very low;0,00;0,00;F;10186;60,00;611160,00;0,4109;251155,7;0,20
München;;4,81E+15;1,17E+16;;0;very low;0,00;0,00;H;10186;60,00;611160,00;0,4340;265234,88;0,20
München;;4,81E+15;1,17E+16;;0;very low;0,00;0,00;D;10186;60,00;611160,00;0,2729;166789,74;0,20
Erding;Landkreis Erding;4,83E+15;1,19E+16;;0;very low;0,00;0,00;G;5049;60,00;302940,00;0,6317;191369,22;0,30
Erding;Landkreis Erding;4,83E+15;1,19E+15;;0;very low;0,00;0,00;C;5049;60,00;302940,00;0,6949;210510,12;0,30
Erding;Landkreis Erding;4,83E+15;1,19E+14;;0;very low;0,00;0,00;B;5049;60,00;302940,00;0,3854;116765,1;0,20
Erding;Landkreis Erding;4,83E+15;1,19E+16;;0;very low;0,00;0,00;E;5049;60,00;302940,00;0,6374;193093,69;0,30
Erding;Landkreis Erding;4,83E+16;1,19E+15;;0;very low;0,00;0,00;E;5049;60,00;302940,00;0,4607;139562,16;0,20
Erding;Landkreis Erding;4,83E+15;1,19E+16;;0;very low;0,00;0,00;C;5049;90,46;456733,41;0,3259;148827,68;0,20
Erding;Landkreis Erding;4,84E+15;1,19E+15;;0;very low;0,00;0,00;A+;5049;60,00;302940,00;0,4576;138636,14;0,20
Erding;Landkreis Erding;4,83E+15;1,19E+16;;0;very low;0,00;0,00;C;5049;66,02;333352,51;0,5052;168418,02;0,25
Erding;Landkreis Erding;4,84E+15;1,19E+15;;0;very low;0,00;0,00;A+;5049;60,00;302940,00;0,6478;196253,27;0,30
Wörth;Landkreis Erding;4,82E+15;1,19E+16;;0;very low;0,00;0,00;A+;5049;60,00;302940,00;0,2420;73313,15;0,20
Pastetten;Landkreis Erding;4,82E+16;1,20E+16;;0;very low;0,00;0,00;H;5049;82,02;414117,31;0,6783;280876,69;0,30
Berglern;Landkreis Erding;4,84E+15;1,19E+16;;0;very low;0,00;0,00;G;5049;60,00;302940,00;0,4389;132974,75;0,20
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;C;10186;60,00;611160,00;0,4882;298343,91;0,20
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;B;10186;60,00;611160,00;0,6573;401738,66;0,30
München;;4,81E+15;1,15E+16;;0;very low;0,00;0,00;G;10186;60,00;611160,00;0,6414;392012,07;0,30
München;;4,81E+16;1,15E+16;;0;very low;0,00;0,00;B;10186;60,00;611160,00;0,4601;281205,37;0,20
Neuching;Landkreis Erding;4,82E+15;1,18E+16;;0;very low;0,00;0,00;G;5049;88,67;447689,50;0,1773;79378,3;0,20
Walpertskirchen;Landkreis Erding;4,83E+15;1,19E+15;;0;very low;0,00;0,00;D;5049;102,88;519420,35;0,1434;74480,51;0,20
Moosinning;Landkreis Erding;4,83E+15;1,18E+16;;0;very low;0,00;0,00;D;5049;60,00;302940,00;0,4010;121464,33;0,20
Wartenberg;Landkreis Erding;4,84E+16;1,20E+15;;0;very low;0,00;0,00;H;5049;60,00;302940,00;0,4513;136731,67;0,20
Finsing;Landkreis Erding;4,82E+15;1,18E+16;;0;very low;0,00;0,00;D;5049;60,00;302940,00;0,2710;82107,41;0,20
Hebertshausen;Landkreis Dachau;4,83E+15;1,16E+16;;0;very low;0,00;0,00;B;6456;80,38;518918,91;0,3619;187808,77;0,20
Hebertshausen;Landkreis Dachau;4,82E+15;1,15E+16;;0;very low;0,00;0,00;B;6456;63,66;410967,00;0,2461;101125,21;0,20
Hebertshausen;Landkreis Dachau;4,83E+15;1,15E+16;;0;very low;0,00;0,00;C;6456;161,36;1041733,72;0,0896;93361,18;0,20
Oberschleißheim;Landkreis München;4,82E+15;1,16E+15;;0;very low;0,00;0,00;A;10155;60,00;609300,00;0,6076;370226,87;0,30
Oberschleißheim;Landkreis München;4,83E+16;1,16E+15;;0;very low;0,00;0,00;A+;10155;174,48;1771806,91;0,1609;285025,74;0,20
Oberschleißheim;Landkreis München;4,82E+15;1,15E+16;;0;very low;0,00;0,00;D;10155;60,00;609300,00;0,3579;218096,02;0,20
Buxheim;Landkreis Eichstätt;4,88E+15;1,13E+16;;0;very low;0,00;0,00;G;3904;309,62;1208745,32;0,1792;216606,07;0,20
Apfeltrach;Landkreis Unterallgäu;4,80E+15;1,05E+16;;0;very low;0,00;0,00;C;3518;60,00;211080,00;0,6659;140558;0,30
Dirlewang;Landkreis Unterallgäu;4,80E+15;1,05E+16;;0;very low;0,00;0,00;C;3518;86,31;303638,10;0,3311;100531,71;0,20
Kaltental;Landkreis Ostallgäu;4,79E+15;1,08E+16;;0;very low;0,00;0,00;C;3907;60,00;234420,00;0,2204;51663,25;0,20
