plz;ort;landkreis;latitude;longitude;fluvial/HQ;AEP;floodrisk
923530;Postbauer-Heng;Landkreis Neumarkt in der Oberpfalz;4,92783E+15;1,13594E+15;0,007;0,01%;Very Low
923530;Postbauer-Heng;Landkreis Neumarkt in der Oberpfalz;4,93016E+15;1,13332E+16;0,007;0,01%;Very Low
923530;Postbauer-Heng;Landkreis Neumarkt in der Oberpfalz;4,93144E+16;1,13495E+15;0,007;0,01%;Very Low
923580;Seubersdorf in der Oberpfalz;Landkreis Neumarkt in der Oberpfalz;4,919E+16;1,16048E+16;0,007;0,01%;Very Low
923580;Seubersdorf in der Oberpfalz;Landkreis Neumarkt in der Oberpfalz;4,91332E+15;1,15625E+15;0,007;0,01%;Very Low
923600;Mühlhausen;Landkreis Neumarkt in der Oberpfalz;4,91535E+15;1,1423E+16;0,007;0,01%;Very Low
923600;Mühlhausen;Landkreis Neumarkt in der Oberpfalz;4,91981E+15;1,13933E+16;0,007;0,01%;Very Low
923610;Berngau;Landkreis Neumarkt in der Oberpfalz;4,92743E+15;1,13744E+16;0,007;0,01%;Very Low
923670;Pilsach;Landkreis Neumarkt in der Oberpfalz;4,93383E+15;1,15108E+16;0,007;0,01%;Very Low
923690;Sengenthal;Landkreis Neumarkt in der Oberpfalz;4,92325E+15;1,14569E+16;0,007;0,01%;Very Low
924420;Wackersdorf;Landkreis Schwandorf;4,92885E+16;1,22232E+16;0,074;0,08%;Very Low
924420;Wackersdorf;Landkreis Schwandorf;4,93341E+15;1,21869E+16;0,074;0,08%;Very Low
924490;Steinberg am See;Landkreis Schwandorf;4,92671E+15;1,21594E+16;0,074;0,08%;Very Low
925390;Schönsee;Landkreis Schwandorf;4,94885E+15;1,24993E+15;0,074;0,08%;Very Low
925450;Niedermurach;Landkreis Schwandorf;4,94369E+15;1,24066E+16;0,074;0,08%;Very Low
925460;Schmidgaden;Landkreis Schwandorf;4,94457E+15;1,20784E+16;0,074;0,08%;Very Low
925510;Stulln;Landkreis Schwandorf;4,94427E+15;1,21082E+15;0,074;0,08%;Very Low
925520;Teunz;Landkreis Schwandorf;4,95007E+15;1,2385E+16;0,074;0,08%;Very Low
925590;Winklarn;Landkreis Schwandorf;4,94249E+15;1,24959E+16;0,074;0,08%;Very Low
926600;Neustadt an der Waldnaab;Landkreis Neustadt an der Waldnaab;4,9727E+15;1,21871E+15;0,024;0,02%;Very Low
926600;Neustadt an der Waldnaab;Landkreis Neustadt an der Waldnaab;4,97421E+14;1,21429E+16;0,024;0,02%;Very Low
926700;Windischeschenbach;Landkreis Neustadt an der Waldnaab;4,98223E+15;1,21843E+16;0,024;0,02%;Very Low
926700;Windischeschenbach;Landkreis Neustadt an der Waldnaab;4,97967E+14;1,21418E+16;0,024;0,02%;Very Low
926850;Floß;Landkreis Neustadt an der Waldnaab;4,97365E+15;1,22476E+16;0,024;0,02%;Very Low
926930;Eslarn;Landkreis Neustadt an der Waldnaab;4,95535E+16;1,25154E+15;0,024;0,02%;Very Low
926940;Etzenricht;Landkreis Neustadt an der Waldnaab;4,96168E+15;1,20968E+16;0,024;0,02%;Very Low
926960;Flossenbürg;Landkreis Neustadt an der Waldnaab;4,97519E+15;1,23516E+16;0,024;0,02%;Very Low
926970;Georgenberg;Landkreis Neustadt an der Waldnaab;4,97081E+15;1,24288E+16;0,024;0,02%;Very Low
926990;Bechtsrieth;Landkreis Neustadt an der Waldnaab;4,96281E+15;1,22348E+16;0,024;0,02%;Very Low
926990;Irchenrieth;Landkreis Neustadt an der Waldnaab;4,96415E+15;1,21984E+16;0,024;0,02%;Very Low
927020;Kohlberg;Landkreis Neustadt an der Waldnaab;4,96028E+15;1,20721E+16;0,024;0,02%;Very Low
927030;Krummennaab;Landkreis Tirschenreuth;4,98279E+15;1,20634E+16;0;0,00%;Very Low
927050;Leuchtenberg;Landkreis Neustadt an der Waldnaab;4,96078E+15;1,22462E+16;0,024;0,02%;Very Low
927080;Mantel;Landkreis Neustadt an der Waldnaab;4,96467E+16;1,20508E+16;0,024;0,02%;Very Low
927090;Moosbach;Landkreis Neustadt an der Waldnaab;4,95857E+14;1,23863E+16;0,024;0,02%;Very Low
927110;Parkstein;Landkreis Neustadt an der Waldnaab;4,97289E+15;1,20622E+15;0,024;0,02%;Very Low
927120;Pirk;Landkreis Neustadt an der Waldnaab;4,96068E+15;1,22181E+16;0,024;0,02%;Very Low
927140;Pleystein;Landkreis Neustadt an der Waldnaab;4,9616E+15;1,24716E+16;0,024;0,02%;Very Low
927150;Püchersreuth;Landkreis Neustadt an der Waldnaab;4,97629E+14;1,22079E+16;0,024;0,02%;Very Low
927170;Reuth b.Erbendorf;Landkreis Tirschenreuth;4,98531E+15;1,21454E+16;0;0,00%;Very Low
927180;Schirmitz;Landkreis Neustadt an der Waldnaab;4,96452E+15;1,21622E+16;0,024;0,02%;Very Low
927200;Schwarzenbach;Landkreis Neustadt an der Waldnaab;4,97261E+15;1,20344E+16;0,024;0,02%;Very Low
927210;Störnstein;Landkreis Neustadt an der Waldnaab;4,97436E+16;1,22156E+16;0,024;0,02%;Very Low
927240;Trabitz;Landkreis Neustadt an der Waldnaab;4,97955E+15;1,19373E+15;0,024;0,02%;Very Low
927270;Waldthurn;Landkreis Neustadt an der Waldnaab;4,96909E+15;1,2313E+15;0,024;0,02%;Very Low
927290;Weiherhammer;Landkreis Neustadt an der Waldnaab;4,96422E+15;1,2004E+16;0,024;0,02%;Very Low
930470;Regensburg;;4,90128E+15;1,2091E+16;0,244;0,28%;Low
930470;Regensburg;;4,90202E+15;1,20874E+16;0,244;0,28%;Low
930470;Regensburg;;4,90131E+15;1,2094E+16;0,244;0,28%;Low
930470;Regensburg;;4,90186E+15;1,20995E+16;0,244;0,28%;Low
930470;Regensburg;;4,90167E+15;1,20946E+16;0,244;0,28%;Low
930490;Regensburg;;4,90213E+15;1,20774E+16;0,244;0,28%;Low
930490;Regensburg;;4,90215E+16;1,20575E+16;0,244;0,28%;Low
930490;Regensburg;;4,90143E+16;1,20516E+16;0,244;0,28%;Low
930490;Regensburg;;4,90176E+16;1,20691E+15;0,244;0,28%;Low
930490;Regensburg;;4,90179E+15;1,20576E+16;0,244;0,28%;Low
930490;Regensburg;;4,90141E+15;1,20319E+15;0,244;0,28%;Low
930490;Regensburg;;4,90186E+15;1,20714E+16;0,244;0,28%;Low
930490;Regensburg;;4,90283E+16;1,20612E+16;0,244;0,28%;Low
930490;Regensburg;;4,90253E+15;1,20579E+15;0,244;0,28%;Low
930510;Regensburg;;4,90081E+15;1,20883E+16;0,244;0,28%;Low
930510;Regensburg;;4,90013E+15;1,20818E+15;0,244;0,28%;Low
930510;Regensburg;;4,90103E+15;1,20695E+16;0,244;0,28%;Low
930510;Regensburg;;4,89998E+15;1,20709E+15;0,244;0,28%;Low
930510;Regensburg;;4,89948E+16;1,20685E+16;0,244;0,28%;Low
930510;Regensburg;;4,89997E+16;1,20778E+16;0,244;0,28%;Low
930510;Regensburg;;4,9007E+15;1,20399E+16;0,244;0,28%;Low
930510;Regensburg;;4,89972E+15;1,20797E+16;0,244;0,28%;Low
930510;Regensburg;;4,90058E+15;1,20817E+15;0,244;0,28%;Low
930530;Regensburg;;4,89855E+15;1,20779E+16;0,244;0,28%;Low
930530;Regensburg;;4,89937E+16;1,21089E+15;0,244;0,28%;Low
930530;Regensburg;;4,89843E+16;1,20776E+16;0,244;0,28%;Low
930530;Regensburg;;4,89894E+16;1,20793E+15;0,244;0,28%;Low
930530;Regensburg;;4,90053E+15;1,21299E+16;0,244;0,28%;Low
930530;Regensburg;;4,90079E+15;1,2122E+16;0,244;0,28%;Low
930530;Regensburg;;4,89787E+15;1,21E+16;0,244;0,28%;Low
930530;Regensburg;;4,8973E+15;1,21054E+16;0,244;0,28%;Low
930530;Regensburg;;4,90051E+15;1,21223E+14;0,244;0,28%;Low
930550;Regensburg;;4,90411E+15;1,21381E+16;0,244;0,28%;Low
930550;Regensburg;;4,89877E+16;1,21854E+16;0,244;0,28%;Low
930550;Regensburg;;4,89988E+15;1,21662E+16;0,244;0,28%;Low
930550;Regensburg;;4,89745E+15;1,21281E+14;0,244;0,28%;Low
930550;Regensburg;;4,90181E+15;1,21199E+15;0,244;0,28%;Low
930550;Regensburg;;4,90274E+15;1,21487E+16;0,244;0,28%;Low
930550;Regensburg;;4,89745E+16;1,21249E+15;0,244;0,28%;Low
930550;Regensburg;;4,90099E+16;1,21355E+16;0,244;0,28%;Low
930570;Regensburg;;4,90538E+15;1,21294E+16;0,244;0,28%;Low
930570;Regensburg;;4,90349E+16;1,21278E+16;0,244;0,28%;Low
930570;Regensburg;;4,90504E+15;1,21319E+16;0,244;0,28%;Low
930570;Regensburg;;4,90432E+16;1,21233E+15;0,244;0,28%;Low
930570;Regensburg;;4,9057E+15;1,2134E+16;0,244;0,28%;Low
930570;Regensburg;;4,90504E+15;1,21327E+16;0,244;0,28%;Low
930570;Regensburg;;4,90468E+15;1,21219E+16;0,244;0,28%;Low
930590;Regensburg;;4,90293E+15;1,21171E+16;0,244;0,28%;Low
930590;Regensburg;;4,90399E+15;1,20953E+16;0,244;0,28%;Low
930590;Regensburg;;4,90318E+16;1,20686E+15;0,244;0,28%;Low
930590;Regensburg;;4,90347E+16;1,20441E+15;0,244;0,28%;Low
930590;Regensburg;;4,90233E+15;1,20889E+15;0,244;0,28%;Low
930590;Regensburg;;4,90302E+16;1,20827E+16;0,244;0,28%;Low
930590;Regensburg;;4,90447E+15;1,20482E+16;0,244;0,28%;Low
930730;Neutraubling;Landkreis Regensburg;4,89968E+15;1,2199E+16;0,082;0,09%;Very Low
930730;Neutraubling;Landkreis Regensburg;4,89759E+15;1,21907E+15;0,082;0,09%;Very Low
930730;Neutraubling;Landkreis Regensburg;4,89865E+16;1,2224E+16;0,082;0,09%;Very Low
930730;Neutraubling;Landkreis Regensburg;4,89842E+15;1,222E+16;0,082;0,09%;Very Low
930730;Neutraubling;Landkreis Regensburg;4,89901E+15;1,22291E+16;0,082;0,09%;Very Low
930800;Pentling;Landkreis Regensburg;4,89472E+16;1,2051E+16;0,082;0,09%;Very Low
930800;Pentling;Landkreis Regensburg;4,89605E+15;1,20871E+16;0,082;0,09%;Very Low
930830;Obertraubling;Landkreis Regensburg;4,89327E+15;1,21708E+15;0,082;0,09%;Very Low
930830;Obertraubling;Landkreis Regensburg;4,89451E+15;1,21225E+15;0,082;0,09%;Very Low
930830;Obertraubling;Landkreis Regensburg;4,89723E+15;1,21518E+16;0,082;0,09%;Very Low
930870;Alteglofsheim;Landkreis Regensburg;4,89097E+15;1,2218E+16;0,082;0,09%;Very Low
930890;Aufhausen;Landkreis Regensburg;4,88759E+15;1,2268E+16;0,082;0,09%;Very Low
930900;Bach an der Donau;Landkreis Regensburg;4,90279E+12;1,2284E+16;0,082;0,09%;Very Low
930920;Barbing;Landkreis Regensburg;4,89868E+15;1,22725E+16;0,082;0,09%;Very Low
930920;Barbing;Landkreis Regensburg;4,89994E+15;1,23152E+16;0,082;0,09%;Very Low
930930;Donaustauf;Landkreis Regensburg;4,90278E+16;1,22027E+16;0,082;0,09%;Very Low
930930;Donaustauf;Landkreis Regensburg;4,90232E+16;1,22503E+16;0,082;0,09%;Very Low
930950;Hagelstadt;Landkreis Regensburg;4,88856E+15;1,22068E+16;0,082;0,09%;Very Low
930960;Köfering;Landkreis Regensburg;4,89445E+16;1,21868E+16;0,082;0,09%;Very Low
930980;Mintraching;Landkreis Regensburg;4,8922E+15;1,22885E+13;0,082;0,09%;Very Low
930980;Mintraching;Landkreis Regensburg;4,89565E+14;1,22595E+15;0,082;0,09%;Very Low
930990;Mötzing;Landkreis Regensburg;4,89147E+15;1,24032E+15;0,082;0,09%;Very Low
931010;Pfakofen;Landkreis Regensburg;4,88713E+15;1,21973E+16;0,082;0,09%;Very Low
931020;Pfatter;Landkreis Regensburg;4,89509E+15;1,24344E+16;0,082;0,09%;Very Low
931040;Riekofen;Landkreis Regensburg;4,89219E+16;1,23184E+16;0,082;0,09%;Very Low
931040;Sünching;Landkreis Regensburg;4,89309E+15;1,2313E+15;0,082;0,09%;Very Low
931050;Tegernheim;Landkreis Regensburg;4,90176E+15;1,21732E+16;0,082;0,09%;Very Low
931050;Tegernheim;Landkreis Regensburg;4,90498E+16;1,21984E+16;0,082;0,09%;Very Low
931070;Thalmassing;Landkreis Regensburg;4,88871E+16;1,2136E+15;0,082;0,09%;Very Low
931090;Wiesent;Landkreis Regensburg;4,90401E+16;1,23796E+16;0,082;0,09%;Very Low
931380;Lappersdorf;Landkreis Regensburg;4,9073E+15;1,20859E+16;0,082;0,09%;Very Low
931380;Lappersdorf;Landkreis Regensburg;4,90408E+15;1,20666E+16;0,082;0,09%;Very Low
931380;Lappersdorf;Landkreis Regensburg;4,90734E+15;1,20376E+16;0,082;0,09%;Very Low
931380;Lappersdorf;Landkreis Regensburg;4,90536E+16;1,20653E+16;0,082;0,09%;Very Low
931380;Lappersdorf;Landkreis Regensburg;4,90971E+15;1,20207E+16;0,082;0,09%;Very Low
931420;Maxhütte-Haidhof;Landkreis Schwandorf;4,9192E+14;1,20917E+16;0,074;0,08%;Very Low
931420;Maxhütte-Haidhof;Landkreis Schwandorf;4,91823E+16;1,21354E+15;0,074;0,08%;Very Low
931420;Maxhütte-Haidhof;Landkreis Schwandorf;4,92108E+16;1,21123E+16;0,074;0,08%;Very Low
931420;Maxhütte-Haidhof;Landkreis Schwandorf;4,91692E+16;1,20737E+15;0,074;0,08%;Very Low
931580;Teublitz;Landkreis Schwandorf;4,92331E+15;1,20813E+16;0,074;0,08%;Very Low
931580;Teublitz;Landkreis Schwandorf;4,92178E+15;1,2122E+16;0,074;0,08%;Very Low
931580;Teublitz;Landkreis Schwandorf;4,92444E+15;1,21414E+16;0,074;0,08%;Very Low
931640;Brunn;Landkreis Regensburg;4,91027E+15;1,19005E+15;0,082;0,09%;Very Low
931640;Brunn;Landkreis Regensburg;4,9079E+16;1,1932E+15;0,082;0,09%;Very Low
931640;Brunn;Landkreis Regensburg;4,90547E+15;1,18999E+16;0,082;0,09%;Very Low
931640;Laaber;Landkreis Regensburg;4,90832E+15;1,18975E+16;0,082;0,09%;Very Low
931640;Laaber;Landkreis Regensburg;4,90426E+16;1,19314E+16;0,082;0,09%;Very Low
931640;Laaber;Landkreis Regensburg;4,90729E+15;1,19342E+16;0,082;0,09%;Very Low
931730;Wenzenbach;Landkreis Regensburg;4,90523E+15;1,21728E+16;0,082;0,09%;Very Low
931730;Wenzenbach;Landkreis Regensburg;4,90925E+15;1,21568E+16;0,082;0,09%;Very Low
931730;Wenzenbach;Landkreis Regensburg;4,90541E+15;1,21818E+16;0,082;0,09%;Very Low
931760;Beratzhausen;Landkreis Regensburg;4,91028E+15;1,17843E+16;0,082;0,09%;Very Low
931760;Beratzhausen;Landkreis Regensburg;4,91253E+15;1,18633E+15;0,082;0,09%;Very Low
931790;Brennberg;Landkreis Regensburg;4,90929E+16;1,24118E+16;0,082;0,09%;Very Low
931800;Deuerling;Landkreis Regensburg;4,90304E+15;1,18894E+16;0,082;0,09%;Very Low
931820;Duggendorf;Landkreis Regensburg;4,9123E+16;1,18949E+16;0,082;0,09%;Very Low
931860;Pettendorf;Landkreis Regensburg;4,90487E+15;1,19885E+16;0,082;0,09%;Very Low
931880;Pielenhofen;Landkreis Regensburg;4,90793E+16;1,19552E+14;0,082;0,09%;Very Low
931950;Duggendorf;Landkreis Regensburg;4,91104E+15;1,19929E+16;0,082;0,09%;Very Low
931950;Wolfsegg;Landkreis Regensburg;4,91154E+15;1,19609E+16;0,082;0,09%;Very Low
931970;Zeitlarn;Landkreis Regensburg;4,90927E+15;1,21509E+15;0,082;0,09%;Very Low
931970;Zeitlarn;Landkreis Regensburg;4,90899E+15;1,21506E+16;0,082;0,09%;Very Low
933260;Abensberg;Landkreis Kelheim;4,88443E+16;1,18099E+15;0,081;0,08%;Very Low
933260;Abensberg;Landkreis Kelheim;4,88483E+14;1,18882E+16;0,081;0,08%;Very Low
933260;Abensberg;Landkreis Kelheim;4,88774E+15;1,18381E+16;0,081;0,08%;Very Low
933260;Abensberg;Landkreis Kelheim;4,8777E+15;1,18817E+16;0,081;0,08%;Very Low
933260;Abensberg;Landkreis Kelheim;4,88507E+15;1,18738E+16;0,081;0,08%;Very Low
933420;Saal a.d.Donau;Landkreis Kelheim;4,8834E+16;1,19262E+16;0,081;0,08%;Very Low
933420;Saal a.d.Donau;Landkreis Kelheim;4,88958E+15;1,1923E+16;0,081;0,08%;Very Low
933450;Hausen;Landkreis Kelheim;4,88674E+15;1,20124E+16;0,081;0,08%;Very Low
933460;Ihrlerstein;Landkreis Kelheim;4,89508E+15;1,18633E+16;0,081;0,08%;Very Low
933460;Ihrlerstein;Landkreis Kelheim;4,89492E+15;1,18317E+16;0,081;0,08%;Very Low
933490;Mindelstetten;Landkreis Eichstätt;4,88673E+16;1,16326E+14;0,061;0,06%;Very Low
933510;Painten;Landkreis Kelheim;4,9001E+16;1,18115E+15;0,081;0,08%;Very Low
933520;Rohr i.NB;Landkreis Kelheim;4,87922E+14;1,19302E+16;0,081;0,08%;Very Low
933540;Biburg;Landkreis Kelheim;4,87938E+15;1,18644E+16;0,081;0,08%;Very Low
933540;Biburg;Landkreis Kelheim;4,87665E+15;1,18432E+16;0,081;0,08%;Very Low
933540;Siegenburg;Landkreis Kelheim;4,87972E+15;1,1847E+16;0,081;0,08%;Very Low
933540;Siegenburg;Landkreis Kelheim;4,8782E+15;1,18332E+16;0,081;0,08%;Very Low
933560;Teugn;Landkreis Kelheim;4,89001E+15;1,20009E+16;0,081;0,08%;Very Low
933580;Train;Landkreis Kelheim;4,87243E+15;1,17974E+16;0,081;0,08%;Very Low
933590;Wildenberg;Landkreis Kelheim;4,87369E+16;1,19422E+16;0,081;0,08%;Very Low
934620;Lam;Landkreis Cham;4,92144E+15;1,30628E+15;0,036;0,04%;Very Low
934660;Chamerau;Landkreis Cham;4,91956E+16;1,27297E+16;0,036;0,04%;Very Low
934700;Lohberg;Landkreis Cham;4,91535E+15;1,30756E+16;0,036;0,04%;Very Low
934710;Arnbruck;Landkreis Regen;4,91406E+15;1,29975E+16;0,026;0,03%;Very Low
934730;Arnschwang;Landkreis Cham;4,92537E+15;1,28459E+16;0,036;0,04%;Very Low
934740;Arrach;Landkreis Cham;4,91889E+16;1,29646E+16;0,036;0,04%;Very Low
934760;Blaibach;Landkreis Cham;4,91837E+15;1,27859E+16;0,036;0,04%;Very Low
934790;Grafenwiesen;Landkreis Cham;4,92017E+16;1,29005E+16;0,036;0,04%;Very Low
934800;Hohenwarth;Landkreis Cham;4,91974E+15;1,2947E+16;0,036;0,04%;Very Low
934850;Rimbach;Landkreis Cham;4,92273E+15;1,2898E+16;0,036;0,04%;Very Low
934860;Runding;Landkreis Cham;4,92364E+15;1,27721E+16;0,036;0,04%;Very Low
934910;Stamsried;Landkreis Cham;4,92939E+15;1,24969E+16;0,036;0,04%;Very Low
934940;Waffenbrunn;Landkreis Cham;4,92907E+15;1,26636E+16;0,036;0,04%;Very Low
934950;Weiding;Landkreis Cham;4,92792E+15;1,27248E+16;0,036;0,04%;Very Low
934970;Willmering;Landkreis Cham;4,92387E+15;1,26892E+16;0,036;0,04%;Very Low
934990;Zandt;Landkreis Cham;4,91283E+16;1,27446E+16;0,036;0,04%;Very Low
940320;Passau;;4,85678E+15;1,34901E+15;0,291;0,34%;Low
940320;Passau;;4,85749E+16;1,3444E+16;0,291;0,34%;Low
940320;Passau;;4,85572E+16;1,34625E+16;0,291;0,34%;Low
940320;Passau;;4,85682E+15;1,34772E+15;0,291;0,34%;Low
940320;Passau;;4,85676E+15;1,34881E+15;0,291;0,34%;Low
940320;Passau;;4,85642E+16;1,34468E+16;0,291;0,34%;Low
940340;Passau;;4,85968E+15;1,35041E+15;0,291;0,34%;Low
940340;Passau;;4,85926E+16;1,34136E+16;0,291;0,34%;Low
940340;Passau;;4,85816E+16;1,34848E+16;0,291;0,34%;Low
940340;Passau;;4,85863E+16;1,34573E+16;0,291;0,34%;Low
940340;Passau;;4,85785E+15;1,34314E+15;0,291;0,34%;Low
940340;Passau;;4,85958E+15;1,34403E+16;0,291;0,34%;Low
940360;Passau;;4,8568E+15;1,3388E+15;0,291;0,34%;Low
940360;Passau;;4,8599E+15;1,3343E+15;0,291;0,34%;Low
940360;Passau;;4,85506E+15;1,34032E+16;0,291;0,34%;Low
940360;Passau;;4,855E+15;1,34271E+16;0,291;0,34%;Low
940360;Passau;;4,85819E+14;1,3343E+16;0,291;0,34%;Low
940360;Passau;;4,86024E+16;1,33347E+16;0,291;0,34%;Low
940360;Passau;;4,85608E+15;1,3393E+16;0,291;0,34%;Low
940360;Passau;;4,85728E+15;1,33648E+16;0,291;0,34%;Low
940360;Neuburg am Inn;Landkreis Passau;4,85678E+15;1,33846E+16;0,095;0,10%;Very Low
940360;Neuburg am Inn;Landkreis Passau;4,85559E+15;1,34164E+16;0,095;0,10%;Very Low
940360;Neuburg am Inn;Landkreis Passau;4,85746E+15;1,33736E+15;0,095;0,10%;Very Low
940360;Neuburg am Inn;Landkreis Passau;4,86001E+14;1,33537E+16;0,095;0,10%;Very Low
940360;Neuburg am Inn;Landkreis Passau;4,85574E+16;1,3377E+16;0,095;0,10%;Very Low
940360;Neuburg am Inn;Landkreis Passau;4,85762E+15;1,34052E+16;0,095;0,10%;Very Low
940360;Neuburg am Inn;Landkreis Passau;4,85564E+16;1,34153E+16;0,095;0,10%;Very Low
940360;Neuburg am Inn;Landkreis Passau;4,85659E+15;1,34083E+16;0,095;0,10%;Very Low
940600;Pocking;Landkreis Passau;4,83968E+14;1,32878E+16;0,095;0,10%;Very Low
940600;Pocking;Landkreis Passau;4,84137E+15;1,3404E+16;0,095;0,10%;Very Low
940600;Pocking;Landkreis Passau;4,84082E+15;1,34211E+16;0,095;0,10%;Very Low
940600;Pocking;Landkreis Passau;4,83896E+15;1,33032E+16;0,095;0,10%;Very Low
940600;Pocking;Landkreis Passau;4,84052E+15;1,33955E+16;0,095;0,10%;Very Low
940600;Pocking;Landkreis Passau;4,83927E+15;1,33508E+16;0,095;0,10%;Very Low
940720;Bad Füssing;Landkreis Passau;4,83673E+15;1,33753E+16;0,095;0,10%;Very Low
940720;Bad Füssing;Landkreis Passau;4,83249E+16;1,33248E+16;0,095;0,10%;Very Low
940720;Bad Füssing;Landkreis Passau;4,83359E+16;1,33206E+16;0,095;0,10%;Very Low
941040;Tittling;Landkreis Passau;4,87384E+15;1,34309E+15;0,095;0,10%;Very Low
941040;Tittling;Landkreis Passau;4,87551E+16;1,34235E+15;0,095;0,10%;Very Low
941040;Witzmannsberg;Landkreis Passau;4,87277E+15;1,33677E+15;0,095;0,10%;Very Low
941040;Witzmannsberg;Landkreis Passau;4,873E+15;1,34067E+16;0,095;0,10%;Very Low
941160;Hutthurm;Landkreis Passau;4,86783E+15;1,34638E+16;0,095;0,10%;Very Low
941160;Hutthurm;Landkreis Passau;4,86669E+15;1,3441E+16;0,095;0,10%;Very Low
941210;Salzweg;Landkreis Passau;4,8626E+15;1,34942E+16;0,095;0,10%;Very Low
941210;Salzweg;Landkreis Passau;4,86112E+16;1,34804E+14;0,095;0,10%;Very Low
941210;Salzweg;Landkreis Passau;4,86127E+16;1,34651E+16;0,095;0,10%;Very Low
941270;Neuburg am Inn;Landkreis Passau;4,85253E+15;1,34057E+16;0,095;0,10%;Very Low
941270;Neuburg am Inn;Landkreis Passau;4,85226E+16;1,34204E+16;0,095;0,10%;Very Low
941300;Obernzell;Landkreis Passau;4,85893E+15;1,3622E+16;0,095;0,10%;Very Low
941300;Obernzell;Landkreis Passau;4,85715E+16;1,35827E+15;0,095;0,10%;Very Low
941360;Thyrnau;Landkreis Passau;4,85765E+13;1,35424E+16;0,095;0,10%;Very Low
941360;Thyrnau;Landkreis Passau;4,86332E+15;1,35246E+16;0,095;0,10%;Very Low
843390;Unterdietfurt;Landkreis Rottal-Inn;4,83836E+15;1,26846E+16;0,023;0,02%;Very Low
843840;Wittibreut;Landkreis Rottal-Inn;4,8323E+15;1,30354E+16;0,023;0,02%;Very Low
941430;Grainet;Landkreis Freyung-Grafenau;4,87902E+16;1,36742E+16;0;0,00%;Very Low
941460;Hinterschmiding;Landkreis Freyung-Grafenau;4,88207E+15;1,35904E+16;0;0,00%;Very Low
941480;Kirchham;Landkreis Passau;4,83553E+16;1,32577E+15;0,095;0,10%;Very Low
941490;Kößlarn;Landkreis Passau;4,83813E+16;1,31233E+14;0,095;0,10%;Very Low
941520;Neuhaus am Inn;Landkreis Passau;4,84464E+16;1,34003E+16;0,095;0,10%;Very Low
941600;Ringelai;Landkreis Freyung-Grafenau;4,88314E+16;1,34581E+16;0;0,00%;Very Low
941610;Ruderting;Landkreis Passau;4,86734E+15;1,33965E+16;0,095;0,10%;Very Low
941630;Saldenburg;Landkreis Freyung-Grafenau;4,8775E+14;1,33265E+16;0;0,00%;Very Low
941640;Sonnen;Landkreis Passau;4,86643E+16;1,37171E+16;0,095;0,10%;Very Low
843290;Wurmannsquick;Landkreis Rottal-Inn;4,83716E+15;1,28651E+16;0,023;0,02%;Very Low
941670;Tettenweis;Landkreis Passau;4,84471E+15;1,32514E+16;0,095;0,10%;Very Low
942490;Bodenmais;Landkreis Regen;4,90811E+15;1,30917E+16;0,026;0,03%;Very Low
942530;Bischofsmais;Landkreis Regen;4,88876E+16;1,30594E+16;0,026;0,03%;Very Low
942550;Böbrach;Landkreis Regen;4,90651E+15;1,30365E+16;0,026;0,03%;Very Low
942560;Drachselsried;Landkreis Regen;4,91315E+15;1,30341E+16;0,026;0,03%;Very Low
942640;Langdorf;Landkreis Regen;4,90077E+15;1,31268E+16;0,026;0,03%;Very Low
942650;Patersdorf;Landkreis Regen;4,90074E+15;1,30062E+16;0,026;0,03%;Very Low
943150;Straubing;;4,88917E+13;1,26094E+15;0,352;0,43%;Low
943150;Straubing;;4,88887E+14;1,25496E+16;0,352;0,43%;Low
943150;Straubing;;4,88985E+16;1,25298E+16;0,352;0,43%;Low
943150;Straubing;;4,89182E+16;1,25663E+16;0,352;0,43%;Low
943150;Straubing;;4,88695E+16;1,26478E+16;0,352;0,43%;Low
943150;Straubing;;4,88886E+14;1,26412E+15;0,352;0,43%;Low
943150;Straubing;;4,89033E+16;1,25514E+15;0,352;0,43%;Low
943150;Straubing;;4,88674E+15;1,26406E+15;0,352;0,43%;Low
943150;Straubing;;4,88609E+15;1,25136E+16;0,352;0,43%;Low
943150;Straubing;;4,89153E+15;1,25724E+16;0,352;0,43%;Low
943150;Straubing;;4,8895E+16;1,25551E+16;0,352;0,43%;Low
943150;Straubing;;4,88621E+15;1,25702E+16;0,352;0,43%;Low
943150;Straubing;;4,88661E+15;1,25983E+16;0,352;0,43%;Low
943150;Straubing;;4,88539E+14;1,25871E+16;0,352;0,43%;Low
943150;Straubing;;4,88996E+15;1,26565E+16;0,352;0,43%;Low
943150;Straubing;;4,88839E+15;1,25583E+16;0,352;0,43%;Low
943150;Straubing;;4,88825E+15;1,26324E+16;0,352;0,43%;Low
943150;Straubing;;4,88575E+16;1,25288E+15;0,352;0,43%;Low
943300;Aiterhofen;Landkreis Straubing-Bogen;4,88842E+15;1,27128E+16;0,078;0,08%;Very Low
943300;Aiterhofen;Landkreis Straubing-Bogen;4,87857E+16;1,25882E+16;0,078;0,08%;Very Low
943300;Salching;Landkreis Straubing-Bogen;4,88935E+15;1,26908E+15;0,078;0,08%;Very Low
943300;Salching;Landkreis Straubing-Bogen;4,88984E+16;1,26921E+16;0,078;0,08%;Very Low
943420;Irlbach;Landkreis Straubing-Bogen;4,88699E+15;1,27223E+16;0,078;0,08%;Very Low
