ort;landkreis;latitude;longitude;GEB_HQ;AEP;flood_risk;Ueberschwemmungstiefe;Schadensfaktor;Energieklasse;Quadratmeterpreise;wohnflaeche;aktueller_immobilienwert;aktuelles_LtV;darlehenbetrag;Risikogewicht;immobilienwert_check;darlehenbetrag_check
München;;4,81584E+15;1,15276E+16;;0.0;very low;0;0;A;5297.685231103188;139.24447263458663;737673.3861890016;0.7246448151467966;534551.1945736406;0,2;True;True
München;;4,81467E+15;1,14915E+16;;0.0;very low;0;0;A+;5297.685231103188;115.67657454092337;612818.0805300567;0.6915291500968263;423781.5663929186;0,2;True;True
München;;4,8143E+15;1,15307E+16;;0.0;very low;0;0;F;5297.685231103188;107.61593320848212;570115.3399899629;0.4781413258198757;272595.70453305;0,2;True;True
München;;4,81532E+15;1,14937E+15;;0.0;very low;0;0;G;5297.685231103188;112.56735057394987;596346.3906400292;0.691420946608208;412326.38592271716;0,2;True;True
München;;4,81632E+16;1,15944E+14;;0.0;very low;0;0;E;5297.685231103188;107.4828378163776;569410.2424968828;0.5389523057030844;306884.9630846474;0,3;True;True
München;;4,81566E+15;1,15906E+15;;0.0;very low;0;0;H;5297.685231103188;80.0;423814.818488255;0.75;317861.11386619124;0,2;True;True
München;;4,81567E+16;1,15875E+16;;0.0;very low;0;0;C;5297.685231103188;167.51711808039778;887452.9624114921;0.46836896514910287;415655.42562317627;0,3;True;True
München;;4,8149E+15;1,1574E+16;;0.0;very low;0;0;D;5297.685231103188;99.340595511031;526275.2056877846;0.45726424340962346;240646.8337540688;0,25;True;True
München;;4,81493E+16;1,15605E+16;;0.0;very low;0;0;D;5297.685231103188;119.41520842732692;632624.1860545587;0.6067898289178238;383869.92162532324;0,2;True;True
München;;4,81504E+15;1,15626E+16;;0.0;very low;0;0;C;5297.685231103188;114.82598326170123;608311.9156724164;0.4352205903663011;264749.8710658047;0,2;True;True
Rehling;Landkreis Aichach-Friedberg;4,84713E+16;1,09469E+16;;0.0;very low;0;0;C;2333.665190649912;123.54231927265941;288306.410058763;0.48765949468485187;140595.35824366007;0,3;True;True
Inchenhofen;Landkreis Aichach-Friedberg;4,8524E+15;1,11034E+16;;0.0;very low;0;0;D;2333.665190649912;80.0;186693.21525199295;0.6497666492020837;121307.02490305081;0,2;True;True
Kühbach;Landkreis Aichach-Friedberg;4,84869E+15;1,11788E+16;;0.0;very low;0;0;E;2333.665190649912;133.16915934889764;310772.2316406337;0.4779102873800997;148521.24653313018;0,2;True;True
Pöttmes;Landkreis Aichach-Friedberg;4,8582E+15;1,11252E+16;;0.0;very low;0;0;D;2333.665190649912;80.0;186693.21525199295;0.5462424738568766;101979.763751543;0,2;True;True
Pöttmes;Landkreis Aichach-Friedberg;4,85765E+15;1,11448E+16;;0.0;very low;0;0;H;2333.665190649912;94.45131626197896;220417.74897164624;0.6129536249195036;135105.85822876776;0,2;True;True
Obergriesbach;Landkreis Aichach-Friedberg;4,84228E+15;1,10421E+15;;0.0;very low;0;0;H;2333.665190649912;141.00571694184913;329060.1333098279;0.75;246795.0999823709;0,25;True;True
Aichach;Landkreis Aichach-Friedberg;4,84569E+15;1,10785E+16;;0.0;very low;0;0;C;2333.665190649912;165.46699178718598;386144.55893531075;0.5654101606404169;218330.057098037;0,3;True;True
Aichach;Landkreis Aichach-Friedberg;4,84542E+15;1,10981E+16;;0.0;very low;0;0;B;2333.665190649912;128.35375249349653;299534.6842833672;0.6228699394428606;186571.1506606173;0,3;True;True
Aichach;Landkreis Aichach-Friedberg;4,8451E+15;1,11153E+15;;0.0;very low;0;0;D;2333.665190649912;117.01487833001823;273073.5483468982;0.7407754037145523;202286.16802043884;0,25;True;True
Aichach;Landkreis Aichach-Friedberg;4,84534E+15;1,11952E+16;;0.0;very low;0;0;D;2333.665190649912;133.36187238252035;311221.9593389836;0.5859992233412413;182375.82645938377;0,2;True;True
Aichach;Landkreis Aichach-Friedberg;4,84858E+15;1,1126E+14;;0.0;very low;0;0;H;2333.665190649912;161.931348903659;377893.5522114548;0.7006562111142812;264773.46449699474;0,2;True;True
Aichach;Landkreis Aichach-Friedberg;4,84304E+15;1,10727E+16;;0.0;very low;0;0;A+;2333.665190649912;80.15689409536019;187059.35354095354;0.7057867841247235;132024.01957611932;0,2;True;True
München;;4,8127E+15;1,14693E+15;;0.0;very low;0;0;F;5297.685231103188;131.35757845118184;695891.1033543044;0.47410876979679395;329928.07492384285;0,2;True;True
München;;4,81302E+15;1,14917E+15;;0.0;very low;0;0;A;5297.685231103188;80.0;423814.818488255;0.488003301680423;206823.03072335763;0,2;True;True
München;;4,81333E+15;1,14847E+16;;0.0;very low;0;0;H;5297.685231103188;139.27229890629786;737820.8010176829;0.6374461395647676;470321.0212993065;0,25;True;True
München;;4,81271E+15;1,14757E+16;;0.0;very low;0;0;A+;5297.685231103188;87.2205720077488;462067.136173823;0.4269500827990938;197279.60204815387;0,25;True;True
München;;4,8129E+15;1,14702E+16;;0.0;very low;0;0;D;5297.685231103188;166.1774496473069;880355.8207389314;0.44356270389531705;390493.0082369415;0,2;True;True
München;;4,81305E+14;1,14791E+16;;0.0;very low;0;0;C;5297.685231103188;92.04206057925917;487609.8649710463;0.5717094057854526;278771.14615772164;0,3;True;True
München;;4,81409E+15;1,14812E+15;;0.0;very low;0;0;A;5297.685231103188;141.04728134101416;747224.099247547;0.5317483974322369;397335.21729762986;0,3;True;True
München;;4,81368E+15;1,14904E+16;;0.0;very low;0;0;E;5297.685231103188;151.0976126178514;800467.5908205421;0.5195618232105642;415892.4009076887;0,2;True;True
München;;4,81531E+15;1,15536E+16;;0.0;very low;0;0;F;5297.685231103188;98.2244328339502;520362.1271579051;0.4841182114957659;251916.7823298173;0,3;True;True
München;;4,8153E+15;1,15564E+16;;0.0;very low;0;0;A;5297.685231103188;126.62847348100878;670837.7937974819;0.75;503128.34534811147;0,25;True;True
Vaterstetten;Landkreis Ebersberg;4,81127E+16;1,17816E+15;;0.0;very low;0;0;F;3896.029851383662;141.91920358092807;552921.4536358909;0.438881490348871;242666.99161758393;0,2;True;True
Vaterstetten;Landkreis Ebersberg;4,81099E+15;1,17616E+16;;0.0;very low;0;0;A;3896.029851383662;148.3012375913947;577786.0486532147;0.7318673130114193;422862.7229233134;0,2;True;True
Aßling;Landkreis Ebersberg;4,79851E+15;1,19924E+16;;0.0;very low;0;0;F;3896.029851383662;80.0;311682.38811069296;0.4533044559430357;141287.01536954378;0,2;True;True
Steinhöring;Landkreis Ebersberg;4,80834E+15;1,20277E+16;;0.0;very low;0;0;A;3896.029851383662;80.0;311682.38811069296;0.6446491112080628;200925.77447476468;0,2;True;True
Vaterstetten;Landkreis Ebersberg;4,81189E+15;1,17899E+16;;0.0;very low;0;0;H;3896.029851383662;100.55766477624849;391775.6637536955;0.6420607217778227;251543.7654446833;0,2;True;True
Vaterstetten;Landkreis Ebersberg;4,81316E+16;1,18083E+16;;0.0;very low;0;0;F;3896.029851383662;96.6398715876753;376511.82453946676;0.6481208957412351;244025.18097768593;0,2;True;True
Vaterstetten;Landkreis Ebersberg;4,80991E+15;1,17986E+16;;0.0;very low;0;0;D;3896.029851383662;156.5315469289051;609851.5795182768;0.5203046560548744;317308.61632577894;0,2;True;True
Forstinning;Landkreis Ebersberg;4,81674E+16;1,19093E+16;;0.0;very low;0;0;F;3896.029851383662;80.0;311682.38811069296;0.468136411200359;145909.87460449725;0,2;True;True
Anzing;Landkreis Ebersberg;4,81615E+16;1,18702E+16;;0.0;very low;0;0;D;3896.029851383662;119.99082793923893;467487.84754351556;0.7239558422752537;338440.5584218112;0,2;True;True
Vaterstetten;Landkreis Ebersberg;4,81574E+16;1,18633E+16;;0.0;very low;0;0;E;3896.029851383662;153.74916112049473;599011.3213506438;0.5798689783811806;347348.08295035886;0,2;True;True
Poing;Landkreis Ebersberg;4,81719E+16;1,17924E+15;;0.0;very low;0;0;D;3896.029851383662;164.73448701305455;641810.4789552348;0.6107748831769353;392001.7203056164;0,3;True;True
Poing;Landkreis Ebersberg;4,818E+14;1,17912E+16;;0.0;very low;0;0;H;3896.029851383662;80.0;311682.38811069296;0.639106753837132;199198.31929363008;0,3;True;True
Poing;Landkreis Ebersberg;4,81714E+15;1,17978E+16;;0.0;very low;0;0;C;3896.029851383662;154.49928459088747;601933.8247835174;0.4600932732658848;276945.7037341021;0,3;True;True
Poing;Landkreis Ebersberg;4,81548E+15;1,17743E+16;;0.0;very low;0;0;F;3896.029851383662;111.95172143230022;436167.2486140297;0.4864548924808255;212175.69202819534;0,2;True;True
Kirchseeon;Landkreis Ebersberg;4,80579E+16;1,19134E+16;;0.0;very low;0;0;C;3896.029851383662;148.63936902512629;579103.4188127241;0.6528428111811229;378063.50390229793;0,2;True;True
Kirchseeon;Landkreis Ebersberg;4,81175E+15;1,18392E+16;;0.0;very low;0;0;G;3896.029851383662;80.0;311682.38811069296;0.6637493718665566;206878.98933034076;0,3;True;True
Kirchseeon;Landkreis Ebersberg;4,80876E+15;1,18618E+15;;0.0;very low;0;0;H;3896.029851383662;107.3652532737798;418298.2317560135;0.6602747175190186;276191.7468114068;0,2;True;True
Egmating;Landkreis Ebersberg;4,79688E+15;1,18416E+15;;0.0;very low;0;0;F;3896.029851383662;80.0;311682.38811069296;0.4883459423400868;152208.82953272504;0,3;True;True
Markt Schwaben;Landkreis Ebersberg;4,81995E+15;1,18932E+16;HQ extrem;0.001;very low;0;0;E;3896.029851383662;80.0;311682.38811069296;0.48646434774495206;151622.36963585726;0,2;True;True
Markt Schwaben;Landkreis Ebersberg;4,82071E+15;1,18662E+16;;0.0;very low;0;0;D;3896.029851383662;88.56849253205856;345065.49079695105;0.6147453773924142;212127.4153650703;0,2;True;True
Markt Schwaben;Landkreis Ebersberg;4,82178E+15;1,19E+15;;0.0;very low;0;0;D;3896.029851383662;107.1083607216157;417297.37070418405;0.6710801681118893;280039.98968481325;0,2;True;True
Markt Schwaben;Landkreis Ebersberg;4,82108E+15;1,18582E+16;;0.0;very low;0;0;G;3896.029851383662;80.0;311682.38811069296;0.4652528275685618;145011.11237182177;0,25;True;True
Ottenhofen;Landkreis Erding;4,82013E+16;1,19047E+16;;0.0;very low;0;0;D;2625.9584460867854;85.53487641419888;224611.03115485492;0.5119138151689707;114981.48988751833;0,25;True;True
Ottenhofen;Landkreis Erding;4,82044E+15;1,18611E+16;;0.0;very low;0;0;A+;2625.9584460867854;162.36995673419247;426376.75927689864;0.46846489850557604;199742.54525978875;0,25;True;True
Ottenhofen;Landkreis Erding;4,81926E+15;1,18466E+16;;0.0;very low;0;0;B;2625.9584460867854;145.73686697956805;382698.9567512231;0.6013721105506568;230144.47932701753;0,2;True;True
Ottenhofen;Landkreis Erding;4,82139E+14;1,18859E+16;HQ extrem;0.001;very low;0;0;E;2625.9584460867854;84.26170970705421;221267.7482869519;0.6257847763079948;138465.98836592387;0,2;True;True
Oberding;Landkreis Erding;4,83101E+15;1,18314E+16;;0.0;very low;0;0;F;2625.9584460867854;156.03542874594214;409742.55200417957;0.4218862718085725;172864.75766637345;0,2;True;True
Langenpreising;Landkreis Erding;4,84371E+15;1,19723E+15;;0.0;very low;0;0;D;2625.9584460867854;94.18204565599677;247318.13826009596;0.5378569500067792;133021.77952593015;0,2;True;True
Fraunberg;Landkreis Erding;4,8341E+15;1,19875E+15;;0.0;very low;0;0;E;2625.9584460867854;128.4250119059441;337238.7447032099;0.5696236614549737;192099.16854232154;0,25;True;True
Bockhorn;Landkreis Erding;4,83233E+15;1,19832E+16;;0.0;very low;0;0;D;2625.9584460867854;80.0;210076.67568694282;0.6544870815941551;137492.470381349;0,3;True;True
Eitting;Landkreis Erding;4,83767E+16;1,18585E+15;;0.0;very low;0;0;B;2625.9584460867854;80.0;210076.67568694282;0.7400828634473582;155474.14768589466;0,25;True;True
Forstern;Landkreis Erding;4,81779E+15;1,19991E+15;;0.0;very low;0;0;D;2625.9584460867854;145.80518091381595;382878.34630384675;0.5791865132808843;221757.97440647596;0,25;True;True
Garching bei München;Landkreis München;4,8228E+15;1,1657E+16;;0.0;very low;0;0;C;5281.562293525709;114.2317354797946;603322.026834086;0.43516222368503915;262542.95479528577;0,2;True;True
Garching bei München;Landkreis München;4,82483E+15;1,16167E+16;;0.0;very low;0;0;E;5281.562293525709;137.51946915793178;726317.6429302042;0.6544478640697967;475337.0300518814;0,25;True;True
Garching bei München;Landkreis München;4,82596E+15;1,16127E+16;;0.0;very low;0;0;C;5281.562293525709;117.02552542021745;618077.6024394548;0.4287964279319771;265029.46811079886;0,2;True;True
Garching bei München;Landkreis München;4,82308E+15;1,16577E+14;;0.0;very low;0;0;C;5281.562293525709;141.9966289293193;749964.0411608546;0.70251055165664;526857.6522785551;0,2;True;True
Aschheim;Landkreis München;4,81899E+15;1,17086E+16;;0.0;very low;0;0;F;5281.562293525709;117.29244737961237;619487.367395509;0.48086402472159184;297889.1887499879;0,2;True;True
Aschheim;Landkreis München;4,81827E+16;1,17021E+16;;0.0;very low;0;0;B;5281.562293525709;124.05646423492448;655211.9437712978;0.6118329756419473;400880.2732337374;0,3;True;True
Unterföhring;Landkreis München;4,81931E+15;1,16651E+16;;0.0;very low;0;0;C;5281.562293525709;80.0;422524.9834820567;0.5469815168055217;231113.35635324335;0,2;True;True
Unterföhring;Landkreis München;4,81965E+15;1,16578E+16;;0.0;very low;0;0;D;5281.562293525709;149.84693888556134;791425.9422182321;0.4358860000031692;344971.4882522445;0,2;True;True
Unterföhring;Landkreis München;4,81888E+15;1,16646E+16;;0.0;very low;0;0;C;5281.562293525709;80.0;422524.9834820567;0.6284265781233705;265525.92954126257;0,25;True;True
Neubiberg;Landkreis München;4,80835E+15;1,1615E+16;;0.0;very low;0;0;G;5281.562293525709;112.21990517705935;592696.4197661871;0.5719696315946712;339004.3528611466;0,3;True;True
Neubiberg;Landkreis München;4,80772E+15;1,16462E+16;;0.0;very low;0;0;G;5281.562293525709;80.0;422524.9834820567;0.6309801235599912;266604.8662846914;0,3;True;True
Neubiberg;Landkreis München;4,80733E+16;1,16715E+16;;0.0;very low;0;0;C;5281.562293525709;114.0212420991574;602210.2929318759;0.5155181027198106;310450.30765058205;0,3;True;True
Neubiberg;Landkreis München;4,80766E+16;1,16816E+16;;0.0;very low;0;0;B;5281.562293525709;156.25080903277978;825248.3813204159;0.4626423078097682;381794.8156503528;0,25;True;True
Hohenbrunn;Landkreis München;4,80542E+15;1,16678E+16;;0.0;very low;0;0;D;5281.562293525709;162.29433688052035;857167.650120915;0.6593817561138825;565200.7104207389;0,2;True;True
Hohenbrunn;Landkreis München;4,8068E+16;1,16723E+16;;0.0;very low;0;0;D;5281.562293525709;93.62057698893254;494462.90932286676;0.5220543645716396;258136.51993079344;0,2;True;True
Hohenbrunn;Landkreis München;4,80663E+15;1,17001E+16;;0.0;very low;0;0;H;5281.562293525709;109.99211506275762;580930.2075006018;0.6702110743290987;389345.85847920453;0,2;True;True
Hohenbrunn;Landkreis München;4,80638E+15;1,16844E+16;;0.0;very low;0;0;D;5281.562293525709;80.0;422524.9834820567;0.6502342349623994;274740.2093869556;0,2;True;True
Hohenbrunn;Landkreis München;4,80705E+15;1,16868E+16;;0.0;very low;0;0;G;5281.562293525709;127.81657683485716;675071.2126985132;0.4825869853917302;325780.581460915;0,2;True;True
Hohenbrunn;Landkreis München;4,80685E+16;1,16643E+16;;0.0;very low;0;0;H;5281.562293525709;92.72421610819212;489728.72349375667;0.6394466226702966;313155.37826271827;0,25;True;True
Hohenbrunn;Landkreis München;4,80623E+14;1,16506E+15;;0.0;very low;0;0;D;5281.562293525709;127.3270762574457;672485.8849061977;0.5454290675579209;366793.34915025067;0,2;True;True
Ottobrunn;Landkreis München;4,80447E+16;1,16784E+16;;0.0;very low;0;0;D;5281.562293525709;125.16453104126406;661064.2676343684;0.75;495798.20072577626;0,3;True;True
Ottobrunn;Landkreis München;4,80686E+15;1,16607E+16;;0.0;very low;0;0;G;5281.562293525709;86.67099275917263;457758.2472992859;0.6469493749275472;296146.4119582026;0,2;True;True
Ottobrunn;Landkreis München;4,80709E+15;1,16477E+15;;0.0;very low;0;0;E;5281.562293525709;109.75704991342677;579688.696271374;0.7473813425954252;433248.51610669115;0,2;True;True
Ottobrunn;Landkreis München;4,80626E+15;1,16715E+15;;0.0;very low;0;0;F;5281.562293525709;80.0;422524.9834820567;0.667132936119088;281880.33281405363;0,2;True;True
Ottobrunn;Landkreis München;4,80721E+15;1,16539E+16;;0.0;very low;0;0;G;5281.562293525709;129.32416889590172;683033.6540821448;0.640600419126543;437551.6450825562;0,25;True;True
Ottobrunn;Landkreis München;4,80642E+15;1,16758E+16;;0.0;very low;0;0;G;5281.562293525709;161.30147732148416;851923.8005111429;0.5896952001907572;502375.3760896891;0,2;True;True
Ottobrunn;Landkreis München;4,80544E+16;1,16666E+14;;0.0;very low;0;0;H;5281.562293525709;80.0;422524.9834820567;0.5899165895405584;249254.49725141565;0,25;True;True
Putzbrunn;Landkreis München;4,80723E+15;1,17074E+15;;0.0;very low;0;0;C;5281.562293525709;96.64904752204328;510457.9650975981;0.75;382843.4738231986;0,2;True;True
Putzbrunn;Landkreis München;4,80832E+15;1,17073E+16;;0.0;very low;0;0;C;5281.562293525709;117.4007823374366;620059.5452238241;0.6209769328747826;385042.67459282285;0,2;True;True
Brunnthal;Landkreis München;4,79443E+15;1,17161E+16;;0.0;very low;0;0;D;5281.562293525709;101.03743511737282;533635.5075504666;0.584357723956389;311834.0306145031;0,3;True;True
Unterschleißheim;Landkreis München;4,82799E+15;1,15531E+16;;0.0;very low;0;0;H;5281.562293525709;80.0;422524.9834820567;0.6664701040443204;281600.2697026111;0,2;True;True
Unterschleißheim;Landkreis München;4,82667E+16;1,15833E+16;;0.0;very low;0;0;B;5281.562293525709;143.96271535792337;760348.0491079825;0.5411223688383233;411441.3374749093;0,3;True;True
Unterschleißheim;Landkreis München;4,82655E+16;1,15768E+16;;0.0;very low;0;0;F;5281.562293525709;151.39609145691455;799607.8880260095;0.5782880906066211;462403.71880055394;0,2;True;True
Unterschleißheim;Landkreis München;4,82851E+15;1,15433E+16;;0.0;very low;0;0;E;5281.562293525709;80.0;422524.9834820567;0.644724517853267;272412.2162564286;0,3;True;True
Unterschleißheim;Landkreis München;4,82762E+15;1,15644E+16;;0.0;very low;0;0;D;5281.562293525709;117.22298812486913;619120.5140147208;0.5343718121852344;330840.5510351002;0,2;True;True
Unterschleißheim;Landkreis München;4,82717E+16;1,15206E+15;;0.0;very low;0;0;A+;5281.562293525709;114.81184566631589;606385.914921307;0.693500733811821;420529.0769710789;0,3;True;True
Unterschleißheim;Landkreis München;4,82805E+16;1,15287E+15;;0.0;very low;0;0;F;5281.562293525709;80.0;422524.9834820567;0.6524193026359126;275663.45506961393;0,25;True;True
Ismaning;Landkreis München;4,82159E+15;1,16708E+16;;0.0;very low;0;0;A+;5281.562293525709;125.01040546291406;660250.2437912872;0.5864345589338388;387193.560503703;0,2;True;True
Ismaning;Landkreis München;4,82736E+15;1,17326E+15;;0.0;very low;0;0;F;5281.562293525709;100.50562157391015;530826.7011921279;0.5774040871762004;306501.5068505943;0,2;True;True
Ismaning;Landkreis München;4,82542E+15;1,16831E+16;;0.0;very low;0;0;A+;5281.562293525709;89.52147662321015;472813.2553938899;0.75;354609.9415454174;0,3;True;True
Ismaning;Landkreis München;4,82542E+15;1,17452E+16;;0.0;very low;0;0;B;5281.562293525709;81.28026948783331;429286.8065345486;0.6004747110628857;257775.871116942;0,2;True;True
Feldkirchen;Landkreis München;4,81397E+14;1,17299E+16;;0.0;very low;0;0;E;5281.562293525709;80.0;422524.9834820567;0.45261162297058327;191239.7185194326;0,25;True;True
Feldkirchen;Landkreis München;4,81341E+15;1,17288E+15;;0.0;very low;0;0;C;5281.562293525709;158.3940123724939;836567.8432668084;0.5579188337648477;466736.9554805917;0,2;True;True
Vaterstetten;Landkreis Ebersberg;4,81373E+16;1,17416E+16;;0.0;very low;0;0;A;3896.029851383662;80.0;311682.38811069296;0.6672442446076231;207968.27961241934;0,2;True;True
Vaterstetten;Landkreis Ebersberg;4,81427E+14;1,17658E+15;;0.0;very low;0;0;C;3896.029851383662;80.0;311682.38811069296;0.5337313867757454;166354.67323989625;0,2;True;True
Aying;Landkreis München;4,79321E+15;1,17268E+16;;0.0;very low;0;0;G;5281.562293525709;148.0394705187302;781879.6854452363;0.5395645497724161;421874.56045345723;0,2;True;True
Höhenkirchen-Siegertsbrunn;Landkreis München;4,80136E+15;1,17515E+16;;0.0;very low;0;0;C;5281.562293525709;100.75075004495376;532121.3624818614;0.636667041454158;338784.13354588224;0,25;True;True
Höhenkirchen-Siegertsbrunn;Landkreis München;4,80204E+15;1,17444E+15;;0.0;very low;0;0;H;5281.562293525709;163.92962227994403;865804.5118256643;0.7267755665723216;629245.5646229695;0,2;True;True
Höhenkirchen-Siegertsbrunn;Landkreis München;4,80295E+15;1,17369E+16;;0.0;very low;0;0;B;5281.562293525709;153.32975718391404;809820.664018013;0.6501253185662863;526484.9171762723;0,2;True;True
Grasbrunn;Landkreis München;4,80831E+15;1,17528E+16;;0.0;very low;0;0;D;5281.562293525709;158.98951468493001;839713.0258258784;0.5802536147929754;487246.51862421306;0,3;True;True
Grasbrunn;Landkreis München;4,80902E+15;1,17651E+16;;0.0;very low;0;0;H;5281.562293525709;96.36216811778877;508942.7936532984;0.6861751362356133;349223.8907711857;0,2;True;True
Kirchheim bei München;Landkreis München;4,8174E+15;1,17572E+15;;0.0;very low;0;0;C;5281.562293525709;80.0;422524.9834820567;0.75;316893.7376115425;0,25;True;True
Kirchheim bei München;Landkreis München;4,81829E+15;1,17478E+16;;0.0;very low;0;0;E;5281.562293525709;153.5049180917598;810745.787264191;0.49687980073960103;402843.20522630215;0,2;True;True
Kirchheim bei München;Landkreis München;4,82027E+15;1,17364E+16;;0.0;very low;0;0;E;5281.562293525709;159.5116256887465;842470.5876166704;0.46945225967773263;395499.7210686732;0,2;True;True
Hohenbrunn;Landkreis München;4,80425E+15;1,17401E+16;;0.0;very low;0;0;H;5281.562293525709;110.06480506783686;581314.1242905445;0.6210019922542958;360997.22930998943;0,3;True;True
Haar;Landkreis München;4,81133E+16;1,17235E+16;;0.0;very low;0;0;G;5281.562293525709;92.61912241122093;489173.66458654637;0.4365860702091837;213566.4078716656;0,2;True;True
Haar;Landkreis München;4,81164E+15;1,17562E+15;;0.0;very low;0;0;C;5281.562293525709;137.55290545631107;726494.2388229592;0.6454353848592623;468905.08863273356;0,2;True;True
Haar;Landkreis München;4,81046E+15;1,17181E+16;;0.0;very low;0;0;F;5281.562293525709;154.76157687934278;817382.9089325169;0.5863768993400492;479294.4557133991;0,2;True;True
Haar;Landkreis München;4,81252E+16;1,17543E+16;;0.0;very low;0;0;B;5281.562293525709;80.0;422524.9834820567;0.4336642117086179;183233.96388894293;0,2;True;True
Haar;Landkreis München;4,81271E+15;1,1754E+16;;0.0;very low;0;0;A;5281.562293525709;128.99272122241197;681283.0925475645;0.7231906776628866;492697.58137974027;0,3;True;True
München;;4,81206E+16;1,17092E+16;;0.0;very low;0;0;C;5297.685231103188;140.90601922310577;746475.7370117893;0.6088167538691792;454466.9350496207;0,25;True;True
München;;4,81189E+15;1,17124E+15;;0.0;very low;0;0;G;5297.685231103188;136.27741442700778;721954.8457428877;0.6434176129011892;464518.46347033506;0,2;True;True
München;;4,81118E+15;1,17249E+16;;0.0;very low;0;0;F;5297.685231103188;137.67544108981795;729361.1509471455;0.45608200841162644;332648.49858138955;0,2;True;True
München;;4,81286E+16;1,17427E+15;;0.0;very low;0;0;A;5297.685231103188;80.0;423814.818488255;0.7415665320413675;314286.8851740769;0,2;True;True
München;;4,81319E+14;1,17464E+16;;0.0;very low;0;0;G;5297.685231103188;143.48776168210256;760152.9959073287;0.5151210810012569;391570.8329781271;0,3;True;True
Pförring;Landkreis Eichstätt;4,88117E+14;1,17117E+16;;0.0;very low;0;0;F;2030.4499452411985;133.49714213796827;271059.2649438942;0.525477381788142;142435.5128521358;0,25;True;True
Titting;Landkreis Eichstätt;4,90451E+16;1,12299E+16;;0.0;very low;0;0;H;2030.4499452411985;80.0;162435.9956192959;0.6518816471538218;105889.0443813776;0,3;True;True
Eichstätt;Landkreis Eichstätt;4,89028E+15;1,12551E+15;;0.0;very low;0;0;H;2030.4499452411985;134.57245655371761;273242.6370404695;0.6999453253635276;191254.9064864797;0,2;True;True
Eichstätt;Landkreis Eichstätt;4,89025E+15;1,12554E+16;;0.0;very low;0;0;E;2030.4499452411985;119.52262798100523;242684.7134391162;0.5523619828986311;134049.8095344163;0,2;True;True
Eichstätt;Landkreis Eichstätt;4,886E+15;1,11491E+16;;0.0;very low;0;0;E;2030.4499452411985;82.63292380773314;167782.01562053186;0.7039828912996948;118115.66846463259;0,2;True;True
Eichstätt;Landkreis Eichstätt;4,88763E+15;1,11497E+16;;0.0;very low;0;0;B;2030.4499452411985;80.0;162435.9956192959;0.6821231403852429;110801.35144343767;0,3;True;True
Denkendorf;Landkreis Eichstätt;4,89146E+15;1,14736E+16;;0.0;very low;0;0;D;2030.4499452411985;145.59986819500057;295633.2444036646;0.75;221724.93330274845;0,2;True;True
Walting;Landkreis Eichstätt;4,8922E+15;1,13075E+16;;0.0;very low;0;0;D;2030.4499452411985;142.4677005716369;289273.5348243196;0.5879007244028596;170064.1206737933;0,2;True;True
Adelschlag;Landkreis Eichstätt;4,88562E+15;1,12449E+15;;0.0;very low;0;0;E;2030.4499452411985;80.97327805371097;164412.18799015778;0.5138046134051355;84475.74068937548;0,2;True;True
Schernfeld;Landkreis Eichstätt;4,89164E+15;1,10743E+15;;0.0;very low;0;0;D;2030.4499452411985;120.57883262814042;244829.28410705534;0.5022631329995162;122968.72328563828;0,2;True;True
Ingolstadt;;4,87933E+14;1,14062E+16;;0.0;very low;0;0;E;2734.1381562840625;103.38804820542012;282677.2075021751;0.6434856950327508;181898.73933945427;0,2;True;True
Ingolstadt;;4,87656E+15;1,14773E+16;;0.0;very low;0;0;E;2734.1381562840625;95.89581309000505;262192.4015972675;0.6474766389221629;169763.45493712867;0,3;True;True
Ingolstadt;;4,87789E+15;1,14283E+16;;0.0;very low;0;0;C;2734.1381562840625;133.42555986864633;364803.9142604295;0.75;273602.9356953221;0,2;True;True
Ingolstadt;;4,87708E+15;1,14411E+16;;0.0;very low;0;0;H;2734.1381562840625;130.66988084134056;357269.507085401;0.6903301584451651;246633.91543389088;0,2;True;True
Ingolstadt;;4,87776E+15;1,14811E+16;;0.0;very low;0;0;B;2734.1381562840625;80.0;218731.05250272498;0.7142902191507322;156237.45142724173;0,3;True;True
Ingolstadt;;4,87843E+15;1,14218E+16;;0.0;very low;0;0;D;2734.1381562840625;151.82022892035678;415097.4807869286;0.7284606188343044;302382.1677306068;0,2;True;True
Ingolstadt;;4,87886E+14;1,14175E+16;;0.0;very low;0;0;H;2734.1381562840625;80.0;218731.05250272498;0.4651519390550242;101743.17320318884;0,3;True;True
Ingolstadt;;4,87846E+15;1,14645E+16;;0.0;very low;0;0;A;2734.1381562840625;107.93493100415573;295109.0132543498;0.4635020748151298;136783.63994003678;0,2;True;True
Ingolstadt;;4,87819E+15;1,14874E+15;;0.0;very low;0;0;A+;2734.1381562840625;128.47592703410368;351270.93426790996;0.75;263453.2007009325;0,2;True;True
Hitzhofen;Landkreis Eichstätt;4,88833E+15;1,1343E+16;;0.0;very low;0;0;G;2030.4499452411985;105.05815144349165;213315.31784557918;0.4436999721162887;94648.00058006075;0,2;True;True
Eitensheim;Landkreis Eichstätt;4,88246E+15;1,13334E+16;;0.0;very low;0;0;F;2030.4499452411985;117.22084576770358;238011.0598701607;0.75;178508.29490262055;0,25;True;True
