ort;landkreis;latitude;longitude;GEB_HQ;AEP;flood_risk;Ueberschwemmungstiefe;Schadensfaktor;Energieklasse;Quadratmeterpreise;wohnflaeche;aktueller_immobilienwert;aktuelles_LtV;darlehenbetrag;Risikogewicht
Günzach;Landkreis Ostallgäu;4786740000000000;1043850000000000;;0,0;very low;0,0;0,0;F;3907;60,0;234420,0;0,2768;64882,74;0,2
Obergünzburg;Landkreis Ostallgäu;4780600000000000;10416200000000000;;0,0;very low;0,0;0,0;D;3907;108,91;425509,31;0,1673;71179,93;0,2
Obergünzburg;Landkreis Ostallgäu;4784000000000000;10405800000000000;;0,0;very low;0,0;0,0;D;3907;60,0;234420,0;0,3339;78261,2;0,2
Eisenberg;Landkreis Ostallgäu;4762280000000000;10584100000000000;;0,0;very low;0,0;0,0;H;3907;60,0;234420,0;0,5006;117355,78;0,25
Seeg;Landkreis Ostallgäu;4768980000000000;1066470000000000;;0,0;very low;0,0;0,0;G;3907;60,0;234420,0;0,7086;166108,12;0,3
Marktoberdorf;Landkreis Ostallgäu;4778640000000000;10607000000000000;;0,0;very low;0,0;0,0;H;3907;278,32;1087415,24;0,0756;82156,89;0,2
Marktoberdorf;Landkreis Ostallgäu;4769270000000000;10570500000000000;;0,0;very low;0,0;0,0;E;3907;69,37;271009,94;0,5016;135930,14;0,25
Marktoberdorf;Landkreis Ostallgäu;4770530000000000;10638600000000000;;0,0;very low;0,0;0,0;C;3907;228,11;891239,82;0,1659;147849,73;0,2
Marktoberdorf;Landkreis Ostallgäu;4770800000000000;10557100000000000;;0,0;very low;0,0;0,0;D;3907;90,98;355467,64;0,4915;174711,88;0,2
Marktoberdorf;Landkreis Ostallgäu;4777720000000000;10675300000000000;;0,0;very low;0,0;0,0;D;3907;60,0;234420,0;0,5805;136091,54;0,25
Wald;Landkreis Ostallgäu;4775560000000000;10548700000000000;;0,0;very low;0,0;0,0;E;3907;60,0;234420,0;0,4229;99126,36;0,2
Wald;Landkreis Ostallgäu;4778430000000000;1065970000000000;;0,0;very low;0,0;0,0;D;3907;60,0;234420,0;0,5166;121097,26;0,25
Wald;Landkreis Ostallgäu;4772590000000000;10554100000000000;;0,0;very low;0,0;0,0;D;3907;60,0;234420,0;0,3579;83906,48;0,2
Wald;Landkreis Ostallgäu;4776800000000000;10585700000000000;;0,0;very low;0,0;0,0;E;3907;94,34;368602,2;0,2933;108103,2;0,2
Wald;Landkreis Ostallgäu;4778590000000000;10689000000000000;;0,0;very low;0,0;0,0;E;3907;63,3;247311,45;0,154;38092,63;0,2
Bergkirchen;Landkreis Dachau;4825630000000000;11331500000000000;;0,0;very low;0,0;0,0;C;6456;60,0;387360,0;0,6907;267537,6;0,3
Bergkirchen;Landkreis Dachau;4824690000000000;11360800000000000;;0,0;very low;0,0;0,0;C;6456;118,35;764082,55;0,235;179546,06;0,2
Nürnberg;;4945240000000000;11108500000000000;;0,0;very low;0,0;0,0;G;4798;70,67;339077,1;0,4566;154818,94;0,2
Nürnberg;;49451000000000000;11072400000000000;;0,0;very low;0,0;0,0;C;4798;60,0;287880,0;0,4276;123089,66;0,2
Altomünster;Landkreis Dachau;4836560000000000;1125830000000000;;0,0;very low;0,0;0,0;F;6456;60,0;387360,0;0,6473;250730,36;0,3
Altomünster;Landkreis Dachau;48363000000000000;11205700000000000;;0,0;very low;0,0;0,0;D;6456;60,0;387360,0;0,4785;185352,21;0,2
Odelzhausen;Landkreis Dachau;4829130000000000;11161300000000000;;0,0;very low;0,0;0,0;G;6456;60,0;387360,0;0,6743;261212,65;0,3
Odelzhausen;Landkreis Dachau;4829170000000000;11194900000000000;;0,0;very low;0,0;0,0;C;6456;123,41;796752,89;0,4766;379749,27;0,2
Pfaffenhofen an der Glonn;Landkreis Dachau;4829420000000000;11155400000000000;;0,0;very low;0,0;0,0;E;6456;176,12;1137050,05;0,1216;138279,36;0,2
Pfaffenhofen an der Glonn;Landkreis Dachau;4832670000000000;11181500000000000;;0,0;very low;0,0;0,0;D;6456;96,32;621846,06;0,2618;162790,49;0,2
Haimhausen;Landkreis Dachau;4831860000000000;11556000000000000;;0,0;very low;0,0;0,0;B;6456;60,0;387360,0;0,2896;112195,66;0,2
Röhrmoos;Landkreis Dachau;4833170000000000;11504100000000000;;0,0;very low;0,0;0,0;H;6456;62,8;405413,16;0,2302;93318,25;0,2
Röhrmoos;Landkreis Dachau;4835010000000000;1146310000000000;;0,0;very low;0,0;0,0;E;6456;76,12;491437,92;0,3774;185480,03;0,2
Petershausen;Landkreis Dachau;48401100000000000;11452600000000000;;0,0;very low;0,0;0,0;F;6456;60,0;387360,0;0,4885;189231,49;0,2
Petershausen;Landkreis Dachau;4840250000000000;11503100000000000;;0,0;very low;0,0;0,0;H;6456;60,0;387360,0;0,5946;230327,84;0,25
Schwabhausen;Landkreis Dachau;48284400000000000;11352100000000000;;0,0;very low;0,0;0,0;E;6456;152,7;985859,51;0,131;129138,52;0,2
Schwabhausen;Landkreis Dachau;4829720000000000;11388200000000;;0,0;very low;0,0;0,0;E;6456;60,0;387360,0;0,6259;242435,93;0,3
Nürnberg;;4946090000000000;11105700000000000;;0,0;very low;0,0;0,0;D;4798;60,0;287880,0;0,4125;118736,86;0,2
Nürnberg;;49462700000000000;1109670000000000;;0,0;very low;0,0;0,0;E;4798;97,61;468318,76;0,4336;203051,85;0,2
Nürnberg;;4945770000000000;1111160000000000;;0,0;very low;0,0;0,0;E;4798;60,0;287880,0;0,588;169260,48;0,25
Nürnberg;;4945930000000000;11105500000000000;;0,0;very low;0,0;0,0;E;4798;60,0;287880,0;0,3903;112368,07;0,2
Nürnberg;;49455400000000000;11089500000000000;;0,0;very low;0,0;0,0;B;4798;130,59;626573,57;0,1644;102983,17;0,2
Nürnberg;;4945240000000000;1109490000000000;;0,0;very low;0,0;0,0;D;4798;62,83;301455,74;0,3135;94516,72;0,2
Weichs;Landkreis Dachau;4837860000000000;11411700000000000;;0,0;very low;0,0;0,0;H;6456;60,0;387360,0;0,5096;197388,69;0,25
Vierkirchen;Landkreis Dachau;4836730000000000;11470500000000000;;0,0;very low;0,0;0,0;C;6456;60,0;387360,0;0,512;198332,11;0,25
Markt Indersdorf;Landkreis Dachau;4841060000000000;11399200000000000;;0,0;very low;0,0;0,0;A;6456;114,4;738566,14;0,1203;88836,61;0,2
Markt Indersdorf;Landkreis Dachau;4838830000000000;11337000000000000;;0,0;very low;0,0;0,0;D;6456;63,44;409556,52;0,1752;71755,18;0,2
Markt Indersdorf;Landkreis Dachau;48362300000000000;1138490000000000;;0,0;very low;0,0;0,0;H;6456;84,3;544244,04;0,4502;245036,5;0,2
Erdweg;Landkreis Dachau;4830530000000000;11279300000000000;;0,0;very low;0,0;0,0;E;6456;60,0;387360,0;0,5227;202473,6;0,25
Nürnberg;;4946140000000000;11086200000000000;;0,0;very low;0,0;0,0;F;4798;60,0;287880,0;0,6077;174943,91;0,3
Nürnberg;;4946300000000000;11093300000000000;;0,0;very low;0,0;0,0;H;4798;311,94;1496688,94;0,1209;180953,8;0,2
Nürnberg;;49464300000000000;11092500000000000;;0,0;very low;0,0;0,0;A;4798;60,0;287880,0;0,4968;143018,89;0,2
Nürnberg;;4946160000000000;11089600000000000;;0,0;very low;0,0;0,0;H;4798;60,0;287880,0;0,4566;131438,04;0,2
Nürnberg;;4949340000000000;11085400000000000;;0,0;very low;0,0;0,0;D;4798;60,0;287880,0;0,6886;198233,84;0,3
Nürnberg;;4950270000000000;111006000000000;;0,0;very low;0,0;0,0;A;4798;60,0;287880,0;0,5158;148477,62;0,25
Nürnberg;;49495100000000000;11094000000000000;;0,0;very low;0,0;0,0;F;4798;102,72;492831,06;0,1869;92099,58;0,2
Nürnberg;;4948840000000000;11093200000000000;;0,0;very low;0,0;0,0;F;4798;130,72;627208,87;0,2532;158839,23;0,2
Pörnbach;Landkreis Pfaffenhofen an der Ilm;486196000000000;11468300000000000;;0,0;very low;0,0;0,0;A+;4620;428,56;1979958,13;0,1404;278072,63;0,2
Schweitenkirchen;Landkreis Pfaffenhofen an der Ilm;4854190000000000;11624000000000000;;0,0;very low;0,0;0,0;D;4620;60,0;277200,0;0,6812;188840,94;0,3
Hettenshausen;Landkreis Pfaffenhofen an der Ilm;4855250000000000;11406200000000000;;0,0;very low;0,0;0,0;D;4620;60,0;277200,0;0,6426;178132,31;0,3
Hettenshausen;Landkreis Pfaffenhofen an der Ilm;4857400000000000;11519200000000000;;0,0;very low;0,0;0,0;C;4620;60,0;277200,0;0,5278;146316,71;0,25
Hettenshausen;Landkreis Pfaffenhofen an der Ilm;4857080000000000;11506300000000000;;0,0;very low;0,0;0,0;F;4620;60,0;277200,0;0,4387;121615,15;0,2
Hettenshausen;Landkreis Pfaffenhofen an der Ilm;485803000000000;1146740000000000;;0,0;very low;0,0;0,0;D;4620;60,0;277200,0;0,4414;122354,73;0,2
Hettenshausen;Landkreis Pfaffenhofen an der Ilm;4854130000000000;11452100000000000;;0,0;very low;0,0;0,0;C;4620;60,0;277200,0;0,6328;175413,0;0,3
Hettenshausen;Landkreis Pfaffenhofen an der Ilm;4850300000000000;115018000000000;;0,0;very low;0,0;0,0;D;4620;179,09;827379,89;0,1212;100247,84;0,2
Hettenshausen;Landkreis Pfaffenhofen an der Ilm;4851850000000000;1156920000000000;;0,0;very low;0,0;0,0;C;4620;82,24;379934,72;0,5089;193338,7;0,25
Pfaffenhofen an der Ilm;Landkreis Pfaffenhofen an der Ilm;485371000000000;1153930000000000;;0,0;very low;0,0;0,0;E;4620;60,0;277200,0;0,5504;152566,74;0,25
Pfaffenhofen an der Ilm;Landkreis Pfaffenhofen an der Ilm;4854190000000000;11540200000000000;;0,0;very low;0,0;0,0;E;4620;86,26;398501,79;0,4897;195142,56;0,2
Pfaffenhofen an der Ilm;Landkreis Pfaffenhofen an der Ilm;4857280000000000;1142990000000000;;0,0;very low;0,0;0,0;B;4620;60,0;277200,0;0,702;194584,16;0,3
Pfaffenhofen an der Ilm;Landkreis Pfaffenhofen an der Ilm;4858470000000000;11516500000000000;;0,0;very low;0,0;0,0;B;4620;68,15;314862,03;0,4573;143976,45;0,2
Pfaffenhofen an der Ilm;Landkreis Pfaffenhofen an der Ilm;4854660000000000;11501400000000000;;0,0;very low;0,0;0,0;A;4620;60,0;277200,0;0,3095;85790,97;0,2
Pfaffenhofen an der Ilm;Landkreis Pfaffenhofen an der Ilm;4858330000000000;11513400000000000;;0,0;very low;0,0;0,0;C;4620;60,0;277200,0;0,494;136944,97;0,2
Pfaffenhofen an der Ilm;Landkreis Pfaffenhofen an der Ilm;4854530000000000;11518700000000000;HQ 100;0,001;low;0,0;0,0;C;4620;60,0;277200,0;0,5042;139772,78;0,25
Vohburg an der Donau;Landkreis Pfaffenhofen an der Ilm;487592000000000;1161830000000000;HQ 100;0,001;low;1,28;0,078;D;4620;62,98;290946,02;0,5628;163758,87;0,25
Vohburg an der Donau;Landkreis Pfaffenhofen an der Ilm;487594000000000;11612600000000000;HQ 40;0,025;medium;1,52;0,0;A;4620;60,0;277200,0;0,2515;69722,64;0,2
Geisenfeld;Landkreis Pfaffenhofen an der Ilm;4868510000000000;11649200000000000;;0,0;very low;0,0;0,0;B;4620;60,0;277200,0;0,307;85105,26;0,2
Geisenfeld;Landkreis Pfaffenhofen an der Ilm;4868280000000000;11566400000000000;;0,0;very low;0,0;0,0;C;4620;60,0;277200,0;0,4236;117424,5;0,2
Geisenfeld;Landkreis Pfaffenhofen an der Ilm;4870590000000000;11608900000000000;;0,0;very low;0,0;0,0;A+;4620;60,0;277200,0;0,4551;126149,1;0,2
Manching;Landkreis Pfaffenhofen an der Ilm;4870560000000000;11486500000000000;;0,0;very low;0,0;0,0;D;4620;84,35;389680,61;0,4141;161374,42;0,2
Manching;Landkreis Pfaffenhofen an der Ilm;4871800000000000;11514200000000000;;0,0;very low;0,0;0,0;F;4620;132,24;610936,44;0,162;98996,96;0,2
Manching;Landkreis Pfaffenhofen an der Ilm;48701400000000000;11452500000000000;;0,0;very low;0,0;0,0;A+;4620;60,0;277200,0;0,4828;133845,91;0,2
Freising;Landkreis Freising;4844150000000000;11720600000000000;;0,0;very low;0,0;0,0;G;5305;111,67;592394,74;0,2024;119878,86;0,2
Freising;Landkreis Freising;48352900000000000;1169640000000000;;0,0;very low;0,0;0,0;D;5305;60,0;318300,0;0,6974;221972,24;0,3
Freising;Landkreis Freising;4842280000000000;11743800000000000;;0,0;very low;0,0;0,0;H;5305;70,38;373355,94;0,4697;175378,41;0,2
Freising;Landkreis Freising;483907000000000;11746500000000000;HQ 50;0,02;medium;0,0;0,0;G;5305;262,79;1394093,7;0,1454;202695,96;0,2
Freising;Landkreis Freising;4840800000000000;11723400000000000;;0,0;very low;0,0;0,0;A;5305;60,0;318300,0;0,5169;164518,15;0,25
Freising;Landkreis Freising;4838050000000000;1173340000000000;;0,0;very low;0,0;0,0;C;5305;60,0;318300,0;0,6351;202140,59;0,3
Freising;Landkreis Freising;4837330000000000;11667900000000000;;0,0;very low;0,0;0,0;F;5305;131,82;699285,26;0,2284;159721,75;0,2
Nandlstadt;Landkreis Freising;4853430000000000;11830000000000000;;0,0;very low;0,0;0,0;G;5305;63,37;336196,23;0,7297;245326,56;0,3
Zolling;Landkreis Freising;4846050000000000;11795500000000000;;0,0;very low;0,0;0,0;D;5305;60,0;318300,0;0,4887;155553,18;0,2
Marzling;Landkreis Freising;4837320000000000;11797000000000000;;0,0;very low;0,0;0,0;C;5305;60,0;318300,0;0,3762;119743,77;0,2
Haag an der Amper;Landkreis Freising;4846330000000000;11875100000000000;HQ 20;0,05;high;2,1;0,16;D;5305;60,0;318300,0;0,3441;109527,71;0,2
Nürnberg;;49475800000000000;11128000000000000;;0,0;very low;0,0;0,0;D;4798;82,22;394477,93;0,3263;128724,21;0,2
Nürnberg;;4948420000000000;11139700000000000;;0,0;very low;0,0;0,0;D;4798;60,0;287880,0;0,4267;122851,79;0,2
Nürnberg;;4947530000000000;11148700000000000;;0,0;very low;0,0;0,0;E;4798;95,49;458138,19;0,2626;120290,18;0,2
Nürnberg;;4947400000000000;1110980000000000;;0,0;very low;0,0;0,0;A+;4798;60,0;287880,0;0,5542;159537,41;0,25
Nürnberg;;4947530000000000;11149100000000000;;0,0;very low;0,0;0,0;H;4798;84,93;407482,33;0,4443;181027,95;0,2
Nürnberg;;49474300000000000;11126400000000000;;0,0;very low;0,0;0,0;E;4798;60,0;287880,0;0,4339;124904,31;0,2
Freising;Landkreis Freising;4835440000000000;11778000000000000;;0,0;very low;0,0;0,0;C;5305;520,31;2760229,2;0,1409;388807,41;0,2
Freising;Landkreis Freising;4840650000000000;11789400000000000;;0,0;very low;0,0;0,0;B;5305;60,0;318300,0;0,7065;224892,06;0,3
Freising;Landkreis Freising;4837050000000000;11759800000000000;;0,0;very low;0,0;0,0;H;5305;60,0;318300,0;0,6511;207258,14;0,3
Freising;Landkreis Freising;4835420000000000;11728500000000000;;0,0;very low;0,0;0,0;C;5305;132,51;702977,7;0,5319;373887,02;0,25
Freising;Landkreis Freising;48363800000000000;11750200000000000;;0,0;very low;0,0;0,0;B;5305;60,0;318300,0;0,6856;218232,76;0,3
Langenbach;Landkreis Freising;4845640000000000;11866400000000000;;0,0;very low;0,0;0,0;D;5305;162,05;859652,26;0,1649;141731,91;0,2
Hallbergmoos;Landkreis Freising;4833480000000000;11736800000000000;;0,0;very low;0,0;0,0;E;5305;60,0;318300,0;0,461;146727,79;0,2
Hallbergmoos;Landkreis Freising;483194000000000;1172970000000000;;0,0;very low;0,0;0,0;G;5305;60,0;318300,0;0,6797;216335,27;0,3
Hallbergmoos;Landkreis Freising;482832000000000;1170150000000000;;0,0;very low;0,0;0,0;H;5305;93,51;496095,97;0,1645;81622,23;0,2
Hohenkammer;Landkreis Freising;4841970000000000;11546100000000000;;0,0;very low;0,0;0,0;H;5305;60,0;318300,0;0,6927;220498,75;0,3
Kranzberg;Landkreis Freising;4840340000000000;11661200000000000;;0,0;very low;0,0;0,0;F;5305;60,0;318300,0;0,4666;148519,69;0,2
Allershausen;Landkreis Freising;4844250000000000;11614000000000000;;0,0;very low;0,0;0,0;H;5305;60,0;318300,0;0,4914;156399,46;0,2
Nürnberg;;4944430000000000;11131200000000000;;0,0;very low;0,0;0,0;B;4798;294,44;1412736,82;0,116;163860,48;0,2
Nürnberg;;4943080000000000;11132500000000000;;0,0;very low;0,0;0,0;G;4798;60,0;287880,0;0,4829;139020,09;0,2
Nürnberg;;4944590000000000;11109600000000000;;0,0;very low;0,0;0,0;H;4798;112,32;538901,55;0,4043;217852,17;0,2
Nürnberg;;49444800000000000;1114570000000000;;0,0;very low;0,0;0,0;A;4798;252,17;1209913,44;0,0852;103140,11;0,2
Nürnberg;;4945160000000000;11135700000000000;;0,0;very low;0,0;0,0;G;4798;124,13;595557,32;0,2033;121051,02;0,2
Nürnberg;;49468800000000000;11137500000000000;;0,0;very low;0,0;0,0;H;4798;169,33;812429,5;0,2848;231387,45;0,2
Nürnberg;;4946430000000000;1116000000000000;;0,0;very low;0,0;0,0;H;4798;136,59;655345,99;0,2222;145647,56;0,2
Nürnberg;;49465400000000000;11147400000000000;;0,0;very low;0,0;0,0;A+;4798;68,84;330305,85;0,4991;164849,09;0,2
Nürnberg;;4946790000000000;11132400000000000;;0,0;very low;0,0;0,0;H;4798;60,0;287880,0;0,4099;118011,02;0,2
München;;4814080000000000;115177000000000;;0,0;very low;0,0;0,0;A+;10186;60,0;611160,0;0,7192;439558,4;0,3
München;;4814250000000000;1148480000000000;;0,0;very low;0,0;0,0;C;10186;60,0;611160,0;0,2993;182917,3;0,2
München;;4814290000000000;1148530000000000;;0,0;very low;0,0;0,0;D;10186;60,0;611160,0;0,6258;382451,9;0,3
München;;48143600000000000;1149290000000000;;0,0;very low;0,0;0,0;G;10186;60,0;611160,0;0,6432;393075,04;0,3
München;;4814450000000000;11509000000000000;;0,0;very low;0,0;0,0;H;10186;60,0;611160,0;0,621;379507,41;0,3
München;;4814360000000000;1149860000000000;;0,0;very low;0,0;0,0;D;10186;186,08;1895435,64;0,1328;251748,32;0,2
München;;48173300000000000;11521500000000000;;0,0;very low;0,0;0,0;D;10186;60,0;611160,0;0,5506;336500,15;0,25
München;;4817330000000000;11513700000000000;;0,0;very low;0,0;0,0;E;10186;60,0;611160,0;0,422;257912,07;0,2
München;;4817820000000000;11534800000000000;;0,0;very low;0,0;0,0;A;10186;250,49;2551518,29;0,0862;219892,34;0,2
München;;481766000000000;11539300000000000;;0,0;very low;0,0;0,0;C;10186;60,0;611160,0;0,6272;383312,08;0,3
München;;481782000000000;11523900000000000;;0,0;very low;0,0;0,0;A;10186;60,0;611160,0;0,2738;167305,6;0,2
München;;4817510000000000;1150250000000000;;0,0;very low;0,0;0,0;C;10186;60,0;611160,0;0,5212;318555,05;0,25
München;;4815180000000000;11527100000000000;;0,0;very low;0,0;0,0;G;10186;346,61;3530582,49;0,0696;245701,01;0,2
München;;4815130000000000;11522200000000000;;0,0;very low;0,0;0,0;C;10186;60,0;611160,0;0,3606;220360,4;0,2
München;;4815200000000000;11527000000000000;;0,0;very low;0,0;0,0;G;10186;60,0;611160,0;0,4332;264767,38;0,2
München;;4814650000000000;11527800000000000;;0,0;very low;0,0;0,0;C;10186;60,0;611160,0;0,4945;302201,83;0,2
München;;48152400000000000;11536000000000000;;0,0;very low;0,0;0,0;D;10186;60,0;611160,0;0,4858;296924,72;0,2
München;;4816500000000000;11551700000000000;;0,0;very low;0,0;0,0;D;10186;60,0;611160,0;0,3711;226775,59;0,2
München;;4816450000000000;11561900000000000;;0,0;very low;0,0;0,0;G;10186;60,0;611160,0;0,5289;323222,1;0,25
München;;4816180000000000;11554000000000000;;0,0;very low;0,0;0,0;G;10186;60,0;611160,0;0,4783;292315,49;0,2
München;;4817090000000000;11560100000000000;;0,0;very low;0,0;0,0;A+;10186;60,0;611160,0;0,5015;306492,98;0,25
München;;48162800000000000;11551800000000000;;0,0;very low;0,0;0,0;G;10186;60,0;611160,0;0,6067;370797,58;0,3
Mering;Landkreis Aichach-Friedberg;482761000000000;1096430000000000;;0,0;very low;0,0;0,0;E;4487;64,77;290615,92;0,5899;171438,08;0,25
Mering;Landkreis Aichach-Friedberg;482760000000000;10965500000000000;;0,0;very low;0,0;0,0;C;4487;88,89;398843,96;0,4595;183285,23;0,2
Mering;Landkreis Aichach-Friedberg;4825840000000000;11007600000000000;;0,0;very low;0,0;0,0;H;4487;311,56;1397969,83;0,0797;111378,09;0,2
Mering;Landkreis Aichach-Friedberg;482649000000000;10989600000000000;;0,0;very low;0,0;0,0;D;4487;153,3;687864,91;0,1399;96235,84;0,2
München;;4820820000000000;11602100000000000;;0,0;very low;0,0;0,0;E;10186;90,76;924516,7;0,1529;141369,89;0,2
München;;481921000000000;11595900000000000;;0,0;very low;0,0;0,0;C;10186;60,0;611160,0;0,5103;311871,01;0,25
München;;482192000000000;11634000000000000;;0,0;very low;0,0;0,0;D;10186;60,0;611160,0;0,4714;288102,44;0,2
München;;4820140000000000;11626400000000000;;0,0;very low;0,0;0,0;A;10186;143,34;1460111,34;0,1447;211312,93;0,2
München;;4821620000000000;11604900000000000;;0,0;very low;0,0;0,0;C;10186;62,42;635801,12;0,2634;167486,68;0,2
München;;48206900000000000;11631900000000000;;0,0;very low;0,0;0,0;D;10186;60,0;611160,0;0,6248;381855,88;0,3
München;;4819370000000000;1162060000000000;;0,0;very low;0,0;0,0;E;10186;60,0;611160,0;0,3756;229574,29;0,2
München;;4816390000000000;11526800000000000;;0,0;very low;0,0;0,0;A+;10186;60,0;611160,0;0,3475;212382,5;0,2
München;;4816500000000000;11526100000000000;;0,0;very low;0,0;0,0;E;10186;60,0;611160,0;0,3896;238133,12;0,2
München;;4815630000000000;11502000000000000;;0,0;very low;0,0;0,0;F;10186;60,0;611160,0;0,2288;139813,19;0,2
München;;481677000000000;11590200000000000;;0,0;very low;0,0;0,0;H;10186;60,0;611160,0;0,6528;398965,1;0,3
München;;48180000000000000;11616900000000000;;0,0;very low;0,0;0,0;H;10186;60,0;611160,0;0,474;289660,71;0,2
München;;4817490000000000;116120000000000;;0,0;very low;0,0;0,0;H;10186;60,28;613965,67;0,4753;291831,74;0,2
München;;4816770000000000;11607400000000000;;0,0;very low;0,0;0,0;E;10186;60,0;611160,0;0,7222;441405,76;0,3
München;;4817010000000000;1160260000000000;;0,0;very low;0,0;0,0;D;10186;60,0;611160,0;0,4455;272249,5;0,2
München;;48136900000000000;11573100000000000;;0,0;very low;0,0;0,0;E;10186;60,0;611160,0;0,2561;156526,36;0,2
München;;4816210000000000;11532100000000000;;0,0;very low;0,0;0,0;F;10186;175,46;1787259,82;0,1343;240090,1;0,2
München;;4815970000000000;11540400000000000;;0,0;very low;0,0;0,0;H;10186;60,0;611160,0;0,3554;217218,9;0,2
München;;4816820000000000;11535600000000000;;0,0;very low;0,0;0,0;D;10186;60,0;611160,0;0,6483;396235,43;0,3
München;;4816330000000000;1153090000000000;;0,0;very low;0,0;0,0;F;10186;60,0;611160,0;0,7001;427893,22;0,3
München;;48158800000000000;115309000000000;;0,0;very low;0,0;0,0;B;10186;60,0;611160,0;0,5271;322120,5;0,25
München;;48170600000000000;11525500000000000;;0,0;very low;0,0;0,0;F;10186;60,0;611160,0;0,6377;389753,97;0,3
München;;48137800000000000;11544400000000000;;0,0;very low;0,0;0,0;D;10186;60,0;611160,0;0,4529;276809,45;0,2
München;;4814040000000000;11539700000000000;;0,0;very low;0,0;0,0;A+;10186;60,0;611160,0;0,5798;354356,5;0,25
München;;4813660000000000;11539000000000000;;0,0;very low;0,0;0,0;C;10186;60,0;611160,0;0,7121;435195,76;0,3
München;;4813530000000000;11534500000000000;;0,0;very low;0,0;0,0;F;10186;60,0;611160,0;0,4064;248390,97;0,2
München;;4813640000000000;11539500000000000;;0,0;very low;0,0;0,0;F;10186;60,0;611160,0;0,3617;221053,68;0,2
München;;4814010000000000;11539200000000000;;0,0;very low;0,0;0,0;G;10186;60,0;611160,0;0,6127;374486,66;0,3
München;;4813990000000000;11542700000000000;;0,0;very low;0,0;0,0;F;10186;60,0;611160,0;0,7177;438620,91;0,3
München;;481287000000000;11507500000000000;;0,0;very low;0,0;0,0;A+;10186;60,0;611160,0;0,5338;326248,15;0,25
München;;4812950000000000;11503700000000000;;0,0;very low;0,0;0,0;C;10186;60,0;611160,0;0,4123;251971,01;0,2
München;;4813230000000000;11504600000000000;;0,0;very low;0,0;0,0;C;10186;60,0;611160,0;0,2885;176332,21;0,2
München;;4812960000000000;1151370000000000;;0,0;very low;0,0;0,0;B;10186;60,0;611160,0;0,4143;253206,93;0,2
München;;4813400000000000;11516100000000000;;0,0;very low;0,0;0,0;F;10186;60,0;611160,0;0,5049;308588,72;0,25
München;;4817910000000000;1155440000000000;;0,0;very low;0,0;0,0;F;10186;60,0;611160,0;0,3312;202435,21;0,2
München;;4817600000000000;1156780000000000;;0,0;very low;0,0;0,0;D;10186;100,45;1023137,24;0,4968;508290,1;0,2
München;;4818070000000000;11540600000000000;;0,0;very low;0,0;0,0;D;10186;60,0;611160,0;0,7139;436308,54;0,3
München;;48172300000000000;1153900000000000;;0,0;very low;0,0;0,0;A+;10186;60,0;611160,0;0,147;89835,04;0,2
München;;4817930000000000;1155290000000000;;0,0;very low;0,0;0,0;D;10186;60,0;611160,0;0,66;403368,61;0,3
München;;4818080000000000;11558200000000000;;0,0;very low;0,0;0,0;C;10186;60,0;611160,0;0,4319;263976,97;0,2
München;;481501000000000;11580700000000000;;0,0;very low;0,0;0,0;H;10186;60,0;611160,0;0,2594;158535,8;0,2
München;;4815680000000000;1157800000000000;;0,0;very low;0,0;0,0;C;10186;63,19;643604,5;0,2006;129126,03;0,2
München;;48156800000000000;1157190000000000;;0,0;very low;0,0;0,0;C;10186;74,04;754168,38;0,3472;261836,97;0,2
München;;4815910000000000;11580200000000000;;0,0;very low;0,0;0,0;C;10186;60,0;611160,0;0,6865;419562,33;0,3
München;;4820100000000000;11439900000000000;;0,0;very low;0,0;0,0;D;10186;60,0;611160,0;0,7278;444795,89;0,3
München;;48181100000000000;11463900000000000;;0,0;very low;0,0;0,0;B;10186;60,0;611160,0;0,345;210826,03;0,2
München;;4818560000000000;11436600000000000;;0,0;very low;0,0;0,0;F;10186;60,0;611160,0;0,5022;306898,75;0,25
München;;4819780000000000;11464700000000000;;0,0;very low;0,0;0,0;F;10186;214,87;2188638,0;0,0709;155237,52;0,2
München;;4814100000000000;11585600000000000;;0,0;very low;0,0;0,0;E;10186;60,0;611160,0;0,478;292140,14;0,2
München;;4814870000000000;1159470000000000;;0,0;very low;0,0;0,0;G;10186;60,0;611160,0;0,4894;299098,48;0,2
München;;4813440000000000;11587500000000000;;0,0;very low;0,0;0,0;H;10186;71,44;727649,87;0,1716;124898,34;0,2
München;;481733000000000;11566100000000000;;0,0;very low;0,0;0,0;A+;10186;60,0;611160,0;0,2865;175067,19;0,2
München;;4817370000000000;11585500000000000;;0,0;very low;0,0;0,0;G;10186;60,0;611160,0;0,4067;248540,55;0,2
München;;4816910000000000;11583200000000000;;0,0;very low;0,0;0,0;A+;10186;60,0;611160,0;0,7237;442290,5;0,3
München;;4817560000000000;11572500000000000;;0,0;very low;0,0;0,0;D;10186;60,0;611160,0;0,313;191264,02;0,2
München;;4818690000000000;11491100000000000;;0,0;very low;0,0;0,0;E;10186;60,0;611160,0;0,3055;186701,2;0,2
München;;4816760000000000;1148990000000000;;0,0;very low;0,0;0,0;H;10186;60,0;611160,0;0,442;270154,31;0,2
München;;4820080000000000;11480900000000000;;0,0;very low;0,0;0,0;A;10186;60,0;611160,0;0,4842;295922,23;0,2
