ort;landkreis;latitude;longitude;GEB_HQ;AEP;flood_risk;Ueberschwemmungstiefe;Schadensfaktor;Energieklasse;Quadratmeterpreise;wohnflaeche;aktueller_immobilienwert;aktuelles_LtV;darlehenbetrag;Risikogewicht
München;;4,816,500,000,000,000,0;1,145,340,000,000,000,0;;0,0;very low;0,0;0,0;H;10186;60,0;611,160,0;0,5764;352,291,31;0,25
München;;4,816,650,000,000,000,0;1,1438e+16;;0,0;very low;0,0;0,0;H;10186;60,0;611,160,0;0,3699;226,081,88;0,2
München;;4,815,700,000,000,000,0;1,1407e+16;;0,0;very low;0,0;0,0;F;10186;60,0;611,160,0;0,7079;432,623,65;0,3
München;;4,814,900,000,000,000,0;114,713,000,000,000,0;;0,0;very low;0,0;0,0;D;10186;60,0;611,160,0;0,2112;129,102,7;0,2
München;;4,817,330,000,000,000,0;1,14437e+16;;0,0;very low;0,0;0,0;D;10186;60,0;611,160,0;0,6821;416,870,02;0,3
München;;4,817,100,000,000,000,0;1,142,560,000,000,000,0;;0,0;very low;0,0;0,0;G;10186;60,0;611,160,0;0,4335;264,934,89;0,2
München;;4,817,340,000,000,000,0;1,14363e+16;;0,0;very low;0,0;0,0;E;10186;60,0;611,160,0;0,6432;393,103,66;0,3
München;;4,813,830,000,000,000,0;1,159,870,000,000,000,0;;0,0;very low;0,0;0,0;H;10186;138,4;1,409,781,54;0,3562;502,106,16;0,2
München;;4,813,610,000,000,000,0;1,159,330,000,000,000,0;;0,0;very low;0,0;0,0;E;10186;60,0;611,160,0;0,4417;269,956,5;0,2
München;;4,813,480,000,000,000,0;1,16009e+16;;0,0;very low;0,0;0,0;H;10186;60,0;611,160,0;0,5035;307,699,07;0,25
München;;4,812,350,000,000,000,0;1,152,080,000,000,000,0;;0,0;very low;0,0;0,0;E;10186;60,0;611,160,0;0,6776;414,142,92;0,3
München;;4,811,670,000,000,000,0;1,15243e+16;;0,0;very low;0,0;0,0;F;10186;60,0;611,160,0;0,4268;260,859,47;0,2
München;;4,812,480,000,000,000,0;1,15318e+16;;0,0;very low;0,0;0,0;G;10186;60,0;611,160,0;0,6763;413,356,14;0,3
München;;4,812,710,000,000,000,0;1,15327e+16;;0,0;very low;0,0;0,0;E;10186;70,95;722,712,89;0,1161;83,932,72;0,2
München;;4,812,560,000,000,000,0;1,1531e+16;;0,0;very low;0,0;0,0;G;10186;60,0;611,160,0;0,2534;154,879,88;0,2
München;;4,811,820,000,000,000,0;1,15291e+16;;0,0;very low;0,0;0,0;G;10186;60,0;611,160,0;0,5108;312,187,72;0,25
München;;4,812,690,000,000,000,0;1,15388e+16;;0,0;very low;0,0;0,0;D;10186;60,0;611,160,0;0,2017;123,240,59;0,2
München;;4,811,260,000,000,000,0;1,16258e+16;;0,0;very low;0,0;0,0;D;10186;60,0;611,160,0;0,6219;380,106,4;0,3
München;;4,810,670,000,000,000,0;1,16531e+16;;0,0;very low;0,0;0,0;A+;10186;60,0;611,160,0;0,6474;395,689,24;0,3
München;;4,811,170,000,000,000,0;1,16286e+16;;0,0;very low;0,0;0,0;B;10186;60,0;611,160,0;0,4825;294,877,7;0,2
München;;4,810,690,000,000,000,0;1,1656e+16;;0,0;very low;0,0;0,0;H;10186;250,19;2,548,387,12;0,0679;172,981,91;0,2
München;;4,81181e+16;1,16308e+16;;0,0;very low;0,0;0,0;E;10186;60,0;611,160,0;0,6078;371,456,0;0,3
München;;4,811,440,000,000,000,0;1,16439e+16;;0,0;very low;0,0;0,0;E;10186;60,0;611,160,0;0,3819;233,409,08;0,2
München;;4,810,320,000,000,000,0;1,15148e+16;;0,0;very low;0,0;0,0;B;10186;60,0;611,160,0;0,5136;313,903,4;0,25
München;;4,809,030,000,000,000,0;1,15432e+16;;0,0;very low;0,0;0,0;A+;10186;60,0;611,160,0;0,5323;325,343,46;0,25
München;;4,808,980,000,000,000,0;1,154,460,000,000,000,0;;0,0;very low;0,0;0,0;B;10186;60,0;611,160,0;0,6603;403,550,73;0,3
München;;4,810,210,000,000,000,0;1,15272e+16;;0,0;very low;0,0;0,0;D;10186;60,0;611,160,0;0,2067;126,304,74;0,2
München;;4,810,340,000,000,000,0;1,151e+16;;0,0;very low;0,0;0,0;G;10186;60,0;611,160,0;0,3134;191,556,97;0,2
München;;4,809,760,000,000,000,0;1,15493e+16;HQ 50;0,02;medium;0,0;0,0;E;10186;60,0;611,160,0;0,464;283,593,88;0,2
München;;4,81461e+16;1,16993e+16;;0,0;very low;0,0;0,0;C;10186;72,86;742,175,69;0,1428;105,954,4;0,2
München;;4,814,120,000,000,000,0;1,16923e+16;;0,0;very low;0,0;0,0;G;10186;60,0;611,160,0;0,3097;189,279,87;0,2
München;;4,812,430,000,000,000,0;1,17054e+16;;0,0;very low;0,0;0,0;D;10186;60,0;611,160,0;0,4868;297,512,19;0,2
München;;4,812,590,000,000,000,0;1,17044e+16;;0,0;very low;0,0;0,0;B;10186;60,0;611,160,0;0,5131;313,601,49;0,25
München;;4,813,270,000,000,000,0;1,17117e+16;;0,0;very low;0,0;0,0;G;10186;60,0;611,160,0;0,4665;285,135,97;0,2
München;;4,813,940,000,000,000,0;1,16672e+16;;0,0;very low;0,0;0,0;C;10186;60,0;611,160,0;0,4269;260,882,92;0,2
München;;4,810,580,000,000,000,0;1,15887e+16;;0,0;very low;0,0;0,0;C;10186;60,0;611,160,0;0,2846;173,926,66;0,2
München;;4,811,370,000,000,000,0;1,15992e+16;;0,0;very low;0,0;0,0;F;10186;60,0;611,160,0;0,7132;435,852,53;0,3
München;;4,811,200,000,000,000,0;1,15871e+16;;0,0;very low;0,0;0,0;E;10186;104,72;1,066,637,81;0,1932;206,066,74;0,2
München;;4,810,820,000,000,000,0;1,15907e+16;;0,0;very low;0,0;0,0;C;10186;60,0;611,160,0;0,3086;188,614,82;0,2
München;;4,811,010,000,000,000,0;1,15832e+16;;0,0;very low;0,0;0,0;F;10186;60,0;611,160,0;0,6239;381,293,89;0,3
München;;4,810,540,000,000,000,0;1,15863e+16;;0,0;very low;0,0;0,0;B;10186;60,0;611,160,0;0,5005;305,860,3;0,25
München;;4,811,240,000,000,000,0;1,158,810,000,000,000,0;;0,0;very low;0,0;0,0;A+;10186;68,52;697,959,41;0,1779;124,158,39;0,2
München;;4,810,760,000,000,000,0;1,15337e+16;;0,0;very low;0,0;0,0;F;10186;60,0;611,160,0;0,4607;281,579,73;0,2
München;;4,810,480,000,000,000,0;1,15275e+16;;0,0;very low;0,0;0,0;C;10186;60,0;611,160,0;0,2122;129,703,31;0,2
München;;4,810,330,000,000,000,0;1,153,760,000,000,000,0;;0,0;very low;0,0;0,0;H;10186;60,0;611,160,0;0,5887;359,811,88;0,25
München;;4,810,780,000,000,000,0;1,15247e+16;;0,0;very low;0,0;0,0;A;10186;60,0;611,160,0;0,5312;324,624,34;0,25
München;;4,810,750,000,000,000,0;1,15391e+16;;0,0;very low;0,0;0,0;G;10186;60,0;611,160,0;0,6738;411,820,94;0,3
München;;4,811,230,000,000,000,0;1,15344e+16;;0,0;very low;0,0;0,0;H;10186;60,0;611,160,0;0,5543;338,764,92;0,25
München;;4,817,260,000,000,000,0;1,16483e+16;;0,0;very low;0,0;0,0;E;10186;121,19;1,234,391,89;0,2209;272,677,63;0,2
München;;4,815,540,000,000,000,0;1,16466e+16;;0,0;very low;0,0;0,0;F;10186;60,0;611,160,0;0,3754;229,413,48;0,2
München;;481,586,000,000,000,0;1,16617e+16;;0,0;very low;0,0;0,0;G;10186;60,0;611,160,0;0,5746;351,188,5;0,25
München;;4,815,770,000,000,000,0;1,16577e+16;;0,0;very low;0,0;0,0;G;10186;60,0;611,160,0;0,4325;264,310,03;0,2
München;;4,80923e+16;1,15601e+16;;0,0;very low;0,0;0,0;D;10186;60,0;611,160,0;0,5436;332,202,38;0,25
München;;4,808,870,000,000,000,0;1,154,840,000,000,000,0;HQ 50;0,02;medium;0,0;0,0;G;10186;60,0;611,160,0;0,5441;332,528,66;0,25
München;;4,80857e+16;1,15501e+16;;0,0;very low;0,0;0,0;E;10186;60,0;611,160,0;0,6527;398,885,98;0,3
München;;4,812,010,000,000,000,0;1,161,470,000,000,000,0;;0,0;very low;0,0;0,0;G;10186;60,0;611,160,0;0,5065;309,562,83;0,25
München;;4,812,270,000,000,000,0;1,16176e+16;;0,0;very low;0,0;0,0;F;10186;60,0;611,160,0;0,6131;374,727,48;0,3
München;;4,812,840,000,000,000,0;1,1609e+16;;0,0;very low;0,0;0,0;E;10186;60,0;611,160,0;0,2493;152,381,45;0,2
München;;4,811,960,000,000,000,0;1,16399e+16;;0,0;very low;0,0;0,0;E;10186;60,0;611,160,0;0,4878;298,132,85;0,2
München;;4,812,200,000,000,000,0;1,16129e+16;;0,0;very low;0,0;0,0;F;10186;60,0;611,160,0;0,7267;444,106,16;0,3
München;;4,809,140,000,000,000,0;1,15146e+16;;0,0;very low;0,0;0,0;A;10186;60,0;611,160,0;0,4254;259,999,44;0,2
München;;4,808,440,000,000,000,0;1,15028e+16;;0,0;very low;0,0;0,0;F;10186;60,0;611,160,0;0,7245;442,776,3;0,3
München;;4,808,820,000,000,000,0;1,15094e+16;;0,0;very low;0,0;0,0;C;10186;60,0;611,160,0;0,5037;307,864,77;0,25
München;;4,807,360,000,000,000,0;1,14951e+16;;0,0;very low;0,0;0,0;D;10186;60,0;611,160,0;0,4805;293,641,88;0,2
München;;4,814,590,000,000,000,0;1,1458e+16;;0,0;very low;0,0;0,0;E;10186;60,0;611,160,0;0,5585;341,340,94;0,25
München;;4,813,400,000,000,000,0;1,147,540,000,000,000,0;;0,0;very low;0,0;0,0;C;10186;84,64;862,192,2;0,1698;146,434,63;0,2
München;;4,814,650,000,000,000,0;1,1465e+16;;0,0;very low;0,0;0,0;D;10186;60,0;611,160,0;0,6016;367,651,42;0,3
München;;4,814,670,000,000,000,0;1,14687e+16;;0,0;very low;0,0;0,0;C;10186;60,0;611,160,0;0,3267;199,657,8;0,2
München;;4,813,260,000,000,000,0;1,14667e+16;;0,0;very low;0,0;0,0;A;10186;60,0;611,160,0;0,4252;259,841,01;0,2
München;;4,814,480,000,000,000,0;1,14647e+16;;0,0;very low;0,0;0,0;F;10186;64,13;653,265,81;0,0769;50,250,85;0,2
München;;481,231,000,000,000,0;1,16503e+16;;0,0;very low;0,0;0,0;B;10186;60,0;611,160,0;0,4048;247,385,91;0,2
München;;4,81219e+16;1,16631e+16;;0,0;very low;0,0;0,0;C;10186;60,0;611,160,0;0,5015;306,489,44;0,25
München;;4,812,080,000,000,000,0;1,16473e+16;;0,0;very low;0,0;0,0;A;10186;60,0;611,160,0;0,3219;196,726,07;0,2
München;;4,811,760,000,000,000,0;1,16562e+16;;0,0;very low;0,0;0,0;C;10186;60,0;611,160,0;0,2757;168,507,93;0,2
München;;4,812,860,000,000,000,0;1,1653e+16;;0,0;very low;0,0;0,0;G;10186;60,0;611,160,0;0,51;311,692,55;0,25
München;;4,811,840,000,000,000,0;1,16581e+16;;0,0;very low;0,0;0,0;H;10186;79,5;809,783,17;0,1435;116,202,47;0,2
München;;4,811,930,000,000,000,0;1,16687e+16;;0,0;very low;0,0;0,0;A+;10186;60,0;611,160,0;0,5435;332,145,71;0,25
München;;4,816,340,000,000,000,0;1,14782e+16;;0,0;very low;0,0;0,0;D;10186;60,0;611,160,0;0,6529;399,036,81;0,3
München;;4,816,770,000,000,000,0;1,14572e+16;;0,0;very low;0,0;0,0;A+;10186;121,97;1,242,409,12;0,1935;240,389,6;0,2
München;;4,816,580,000,000,000,0;1,14544e+16;;0,0;very low;0,0;0,0;A;10186;60,0;611,160,0;0,1474;90,114,93;0,2
München;;4,817,730,000,000,000,0;1,14407e+16;;0,0;very low;0,0;0,0;F;10186;60,0;611,160,0;0,5921;361,837,79;0,25
München;;4,814,710,000,000,000,0;1,16265e+16;;0,0;very low;0,0;0,0;F;10186;60,0;611,160,0;0,4857;296,847,46;0,2
München;;4,81505e+16;1,16203e+16;;0,0;very low;0,0;0,0;E;10186;60,0;611,160,0;0,7114;434,761,65;0,3
München;;4,816,310,000,000,000,0;1,161,780,000,000,000,0;;0,0;very low;0,0;0,0;E;10186;60,0;611,160,0;0,2563;156,619,29;0,2
München;;4,816,220,000,000,000,0;1,161,070,000,000,000,0;HQ 100;0,001;low;0,0;0,0;A+;10186;60,0;611,160,0;0,2109;128,895,22;0,2
München;;4,811,610,000,000,000,0;1,14943e+16;;0,0;very low;0,0;0,0;H;10186;60,0;611,160,0;0,6829;417,362,78;0,3
München;;4,812,160,000,000,000,0;1,14821e+16;;0,0;very low;0,0;0,0;G;10186;60,0;611,160,0;0,5176;316,343,63;0,25
München;;4,811,700,000,000,000,0;1,1499e+16;;0,0;very low;0,0;0,0;A;10186;60,0;611,160,0;0,7274;444,560,59;0,3
München;;4,812,130,000,000,000,0;1,14818e+16;;0,0;very low;0,0;0,0;E;10186;60,0;611,160,0;0,405;247,505,41;0,2
München;;4,811,810,000,000,000,0;1,14712e+16;;0,0;very low;0,0;0,0;D;10186;60,0;611,160,0;0,7094;433,559,41;0,3
München;;4,81171e+16;1,14682e+16;;0,0;very low;0,0;0,0;C;10186;116,32;1,184,822,07;0,0904;107,146,42;0,2
München;;4,810,510,000,000,000,0;1,16238e+16;;0,0;very low;0,0;0,0;G;10186;60,0;611,160,0;0,2679;163,733,42;0,2
München;;481,014,000,000,000,0;1,16467e+16;;0,0;very low;0,0;0,0;H;10186;60,0;611,160,0;0,3702;226,257,88;0,2
München;;4,810,660,000,000,000,0;1,16204e+16;;0,0;very low;0,0;0,0;B;10186;60,0;611,160,0;0,3597;219,823,81;0,2
München;;4,809,580,000,000,000,0;1,16339e+16;;0,0;very low;0,0;0,0;F;10186;60,0;611,160,0;0,2942;179,814,68;0,2
München;;4,809,600,000,000,000,0;1,16306e+16;;0,0;very low;0,0;0,0;E;10186;60,0;611,160,0;0,1894;115,742,06;0,2
München;;4,810,270,000,000,000,0;1,16523e+16;;0,0;very low;0,0;0,0;G;10186;60,0;611,160,0;0,494;301,901,74;0,2
München;;4,810,160,000,000,000,0;1,162,760,000,000,000,0;;0,0;very low;0,0;0,0;C;10186;60,0;611,160,0;0,4757;290,718,28;0,2
München;;4,809,710,000,000,000,0;1,16589e+16;;0,0;very low;0,0;0,0;H;10186;60,0;611,160,0;0,5344;326,587,2;0,25
München;;4,815,830,000,000,000,0;1,15692e+16;;0,0;very low;0,0;0,0;G;10186;155,57;1,584,653,53;0,1795;284,467,28;0,2
München;;4,815,850,000,000,000,0;1,15677e+16;;0,0;very low;0,0;0,0;E;10186;60,0;611,160,0;0,4019;245,600,63;0,2
München;;4,815,270,000,000,000,0;1,156,200,000,000,000,0;;0,0;very low;0,0;0,0;E;10186;60,0;611,160,0;0,5894;360,198,49;0,25
München;;4,80847e+16;1,148,070,000,000,000,0;;0,0;very low;0,0;0,0;H;10186;60,0;611,160,0;0,2374;145,095,54;0,2
München;;4,80843e+16;1,14869e+16;;0,0;very low;0,0;0,0;F;10186;60,0;611,160,0;0,6449;394,133,13;0,3
München;;4,807,990,000,000,000,0;1,1481e+16;;0,0;very low;0,0;0,0;E;10186;60,0;611,160,0;0,4207;257,092,23;0,2
München;;4,808,430,000,000,000,0;1,14777e+16;;0,0;very low;0,0;0,0;B;10186;86,33;879,351,21;0,1141;100,339,72;0,2
München;;4,819,670,000,000,000,0;1,15424e+16;;0,0;very low;0,0;0,0;F;10186;60,0;611,160,0;0,4082;249,453,08;0,2
München;;4,820,400,000,000,000,0;1,15517e+16;;0,0;very low;0,0;0,0;B;10186;60,0;611,160,0;0,2566;156,828,34;0,2
München;;4,819,800,000,000,000,0;1,156,460,000,000,000,0;;0,0;very low;0,0;0,0;D;10186;60,0;611,160,0;0,4337;265,074,0;0,2
München;;4,811,940,000,000,000,0;1,159,870,000,000,000,0;;0,0;very low;0,0;0,0;C;10186;60,0;611,160,0;0,6598;403,222,98;0,3
München;;4,81232e+16;1,15895e+16;;0,0;very low;0,0;0,0;E;10186;60,0;611,160,0;0,4325;264,326,82;0,2
München;;4,812,100,000,000,000,0;1,15881e+16;;0,0;very low;0,0;0,0;E;10186;67,83;690,940,61;0,4123;284,886,11;0,2
München;;4,812,610,000,000,000,0;1,15824e+16;;0,0;very low;0,0;0,0;F;10186;60,0;611,160,0;0,2357;144,021,04;0,2
München;;4,812,350,000,000,000,0;1,158,290,000,000,000,0;;0,0;very low;0,0;0,0;H;10186;60,0;611,160,0;0,4919;300,600,33;0,2
München;;4,811,820,000,000,000,0;1,160,260,000,000,000,0;;0,0;very low;0,0;0,0;G;10186;60,0;611,160,0;0,4413;269,707,57;0,2
München;;4,812,190,000,000,000,0;1,15907e+16;;0,0;very low;0,0;0,0;C;10186;60,0;611,160,0;0,4272;261,087,53;0,2
Karlskron;Landkreis Neuburg-Schrobenhausen;4,867,970,000,000,000,0;1,13837e+16;;0,0;very low;0,0;0,0;F;3578;114,81;410,788,95;0,3223;132,393,71;0,2
München;;4,809,330,000,000,000,0;1,158,450,000,000,000,0;;0,0;very low;0,0;0,0;E;10186;60,0;611,160,0;0,2833;173,119,83;0,2
München;;4,810,180,000,000,000,0;1,15785e+16;;0,0;very low;0,0;0,0;D;10186;162,14;1,651,518,45;0,094;155,273,85;0,2
München;;4,810,350,000,000,000,0;1,157,640,000,000,000,0;;0,0;very low;0,0;0,0;D;10186;60,0;611,160,0;0,7032;429,753,61;0,3
München;;4,810,070,000,000,000,0;1,15667e+16;;0,0;very low;0,0;0,0;E;10186;60,0;611,160,0;0,1986;121,373,09;0,2
München;;4,810,590,000,000,000,0;1,158e+16;;0,0;very low;0,0;0,0;E;10186;60,0;611,160,0;0,7135;436,035,62;0,3
Hohenlinden;Landkreis Ebersberg;4,813,160,000,000,000,0;1,19792e+16;;0,0;very low;0,0;0,0;D;7491;60,0;449,460,0;0,5813;261,257,18;0,25
München;;4,812,520,000,000,000,0;1,162,530,000,000,000,0;;0,0;very low;0,0;0,0;C;10186;60,0;611,160,0;0,5698;348,236,09;0,25
München;;4,812,810,000,000,000,0;1,164,550,000,000,000,0;;0,0;very low;0,0;0,0;E;10186;60,0;611,160,0;0,2653;162,152,95;0,2
München;;4,812,690,000,000,000,0;1,1621e+16;;0,0;very low;0,0;0,0;E;10186;110,08;1,121,284,8;0,1296;145,298,58;0,2
München;;4,81307e+16;1,16298e+16;;0,0;very low;0,0;0,0;H;10186;60,0;611,160,0;0,4533;277,065,47;0,2
München;;4,813,070,000,000,000,0;1,16345e+16;;0,0;very low;0,0;0,0;G;10186;69,67;709,662,37;0,1365;96,861,83;0,2
München;;4,813,100,000,000,000,0;1,162,690,000,000,000,0;;0,0;very low;0,0;0,0;G;10186;60,0;611,160,0;0,6964;425,618,88;0,3
München;;4,811,740,000,000,000,0;1,15558e+16;;0,0;very low;0,0;0,0;E;10186;60,0;611,160,0;0,5729;350,104,77;0,25
München;;4,810,550,000,000,000,0;1,15497e+16;;0,0;very low;0,0;0,0;H;10186;60,0;611,160,0;0,1765;107,868,92;0,2
München;;4,810,400,000,000,000,0;1,1548e+16;;0,0;very low;0,0;0,0;G;10186;60,0;611,160,0;0,5442;332,621,57;0,25
München;;4,810,580,000,000,000,0;1,154,480,000,000,000,0;;0,0;very low;0,0;0,0;D;10186;60,0;611,160,0;0,2822;172,483,89;0,2
München;;4,811,300,000,000,000,0;1,15537e+16;;0,0;very low;0,0;0,0;G;10186;60,0;611,160,0;0,571;348,961,7;0,25
München;;481,115,000,000,000,0;1,15458e+16;;0,0;very low;0,0;0,0;F;10186;60,0;611,160,0;0,3225;197,091,31;0,2
München;;4,814,660,000,000,000,0;1,16057e+16;;0,0;very low;0,0;0,0;H;10186;60,0;611,160,0;0,306;187,010,14;0,2
München;;481,499,000,000,000,0;1,16153e+16;;0,0;very low;0,0;0,0;D;10186;60,0;611,160,0;0,3776;230,796,26;0,2
Ebersberg;Landkreis Ebersberg;4,809,910,000,000,000,0;1,198,910,000,000,000,0;;0,0;very low;0,0;0,0;G;7491;63,22;473,548,06;0,4723;223,648,95;0,2
Ebersberg;Landkreis Ebersberg;4,807,710,000,000,000,0;1,20018e+16;;0,0;very low;0,0;0,0;F;7491;60,0;449,460,0;0,5301;238,256,69;0,25
Ebersberg;Landkreis Ebersberg;4,813,900,000,000,000,0;1,19388e+16;;0,0;very low;0,0;0,0;F;7491;60,0;449,460,0;0,3859;173,434,2;0,2
Pliening;Landkreis Ebersberg;4,818,760,000,000,000,0;1,17712e+16;;0,0;very low;0,0;0,0;G;7491;60,0;449,460,0;0,5341;240,072,96;0,25
München;;4,815,160,000,000,000,0;1,14372e+16;;0,0;very low;0,0;0,0;D;10186;60,0;611,160,0;0,4634;283,233,67;0,2
München;;4,814,810,000,000,000,0;1,14436e+16;;0,0;very low;0,0;0,0;H;10186;60,0;611,160,0;0,4031;246,373,64;0,2
München;;4,813,820,000,000,000,0;1,144,950,000,000,000,0;;0,0;very low;0,0;0,0;F;10186;60,0;611,160,0;0,4087;249,794,84;0,2
München;;4,814,730,000,000,000,0;1,142,710,000,000,000,0;;0,0;very low;0,0;0,0;A+;10186;60,0;611,160,0;0,4055;247,826,48;0,2
München;;4,81451e+16;1,142,310,000,000,000,0;;0,0;very low;0,0;0,0;A;10186;60,0;611,160,0;0,6971;426,019,61;0,3
Bruck;Landkreis Ebersberg;4,805,020,000,000,000,0;1,19528e+16;;0,0;very low;0,0;0,0;B;7491;60,0;449,460,0;0,6805;305,858,25;0,3
Bruck;Landkreis Ebersberg;480,329,000,000,000,0;1,19546e+16;;0,0;very low;0,0;0,0;D;7491;92,04;689,441,53;0,0862;59,414,39;0,2
Bruck;Landkreis Ebersberg;4,802,870,000,000,000,0;1,18895e+16;;0,0;very low;0,0;0,0;A;7491;60,0;449,460,0;0,7119;319,988,77;0,3
Bruck;Landkreis Ebersberg;4,801,270,000,000,000,0;1,19666e+16;;0,0;very low;0,0;0,0;E;7491;132,81;994,868,48;0,3117;310,144,93;0,2
Grafing bei München;Landkreis Ebersberg;4,803,220,000,000,000,0;1,201,440,000,000,000,0;;0,0;very low;0,0;0,0;G;7491;60,0;449,460,0;0,4264;191,640,36;0,2
Grafing bei München;Landkreis Ebersberg;4,802,180,000,000,000,0;1,1996e+16;;0,0;very low;0,0;0,0;D;7491;60,0;449,460,0;0,5404;242,900,85;0,25
Grafing bei München;Landkreis Ebersberg;480,334,000,000,000,0;1,20066e+16;;0,0;very low;0,0;0,0;D;7491;60,0;449,460,0;0,6838;307,358,68;0,3
Grafing bei München;Landkreis Ebersberg;4,802,060,000,000,000,0;1,19987e+16;;0,0;very low;0,0;0,0;F;7491;60,0;449,460,0;0,2656;119,361,41;0,2
Zorneding;Landkreis Ebersberg;4,808,840,000,000,000,0;1,182,890,000,000,000,0;;0,0;very low;0,0;0,0;H;7491;60,0;449,460,0;0,5204;233,889,83;0,25
Zorneding;Landkreis Ebersberg;4,811,510,000,000,000,0;1,1827e+16;;0,0;very low;0,0;0,0;F;7491;60,0;449,460,0;0,6325;284,296,31;0,3
Oberpframmern;Landkreis Ebersberg;4,80123e+16;1,18159e+16;;0,0;very low;0,0;0,0;D;7491;60,0;449,460,0;0,2811;126,336,86;0,2
Baiern;Landkreis Ebersberg;4,800,450,000,000,000,0;1,18725e+16;;0,0;very low;0,0;0,0;B;7491;65,04;487,240,76;0,1616;78,753,43;0,2
Baiern;Landkreis Ebersberg;4,796,070,000,000,000,0;1,19244e+16;;0,0;very low;0,0;0,0;D;7491;60,0;449,460,0;0,5211;234,219,94;0,25
Glonn;Landkreis Ebersberg;4,799,890,000,000,000,0;1,18341e+16;;0,0;very low;0,0;0,0;C;7491;60,0;449,460,0;0,2488;111,807,23;0,2
Glonn;Landkreis Ebersberg;4,797,830,000,000,000,0;1,18659e+16;;0,0;very low;0,0;0,0;D;7491;60,0;449,460,0;0,6481;291,292,16;0,3
München;;4,810,970,000,000,000,0;1,17104e+16;;0,0;very low;0,0;0,0;A+;10186;60,0;611,160,0;0,2281;139,382,09;0,2
München;;4,809,730,000,000,000,0;1,16846e+16;;0,0;very low;0,0;0,0;H;10186;60,0;611,160,0;0,4575;279,595,53;0,2
München;;4,811,300,000,000,000,0;1,16979e+16;;0,0;very low;0,0;0,0;D;10186;60,0;611,160,0;0,2199;134,379,28;0,2
München;;4,810,340,000,000,000,0;1,16902e+16;;0,0;very low;0,0;0,0;F;10186;60,0;611,160,0;0,4109;251,155,7;0,2
München;;4,811,210,000,000,000,0;1,16995e+16;;0,0;very low;0,0;0,0;H;10186;60,0;611,160,0;0,434;265,234,88;0,2
München;;4,810,180,000,000,000,0;1,1679e+16;;0,0;very low;0,0;0,0;D;10186;60,0;611,160,0;0,2729;166,789,74;0,2
Erding;Landkreis Erding;4,831,750,000,000,000,0;1,18957e+16;;0,0;very low;0,0;0,0;G;5049;60,0;302,940,0;0,6317;191,369,22;0,3
Erding;Landkreis Erding;4,827,090,000,000,000,0;1,189,140,000,000,000,0;;0,0;very low;0,0;0,0;C;5049;60,0;302,940,0;0,6949;210,510,12;0,3
Erding;Landkreis Erding;4,831,390,000,000,000,0;119,029,000,000,000,0;;0,0;very low;0,0;0,0;B;5049;60,0;302,940,0;0,3854;116,765,1;0,2
Erding;Landkreis Erding;4,831,580,000,000,000,0;1,19256e+16;;0,0;very low;0,0;0,0;E;5049;60,0;302,940,0;0,6374;193,093,69;0,3
Erding;Landkreis Erding;4,83002e+16;1,191,590,000,000,000,0;;0,0;very low;0,0;0,0;E;5049;60,0;302,940,0;0,4607;139,562,16;0,2
Erding;Landkreis Erding;4,829,950,000,000,000,0;1,19364e+16;;0,0;very low;0,0;0,0;C;5049;90,46;456,733,41;0,3259;148,827,68;0,2
Erding;Landkreis Erding;4,835,150,000,000,000,0;1,190,020,000,000,000,0;;0,0;very low;0,0;0,0;A+;5049;60,0;302,940,0;0,4576;138,636,14;0,2
Erding;Landkreis Erding;4,826,950,000,000,000,0;1,18695e+16;;0,0;very low;0,0;0,0;C;5049;66,02;333,352,51;0,5052;168,418,02;0,25
Erding;Landkreis Erding;4,835,670,000,000,000,0;1,192,220,000,000,000,0;;0,0;very low;0,0;0,0;A+;5049;60,0;302,940,0;0,6478;196,253,27;0,3
Wörth;Landkreis Erding;4,824,380,000,000,000,0;1,19114e+16;;0,0;very low;0,0;0,0;A+;5049;60,0;302,940,0;0,242;73,313,15;0,2
Pastetten;Landkreis Erding;4,82061e+16;1,19715e+16;;0,0;very low;0,0;0,0;H;5049;82,02;414,117,31;0,6783;280,876,69;0,3
Berglern;Landkreis Erding;4,838,960,000,000,000,0;1,19054e+16;;0,0;very low;0,0;0,0;G;5049;60,0;302,940,0;0,4389;132,974,75;0,2
München;;4,806,390,000,000,000,0;1,15087e+16;;0,0;very low;0,0;0,0;C;10186;60,0;611,160,0;0,4882;298,343,91;0,2
München;;4,806,930,000,000,000,0;1,15148e+16;;0,0;very low;0,0;0,0;B;10186;60,0;611,160,0;0,6573;401,738,66;0,3
München;;4,807,580,000,000,000,0;1,15282e+16;;0,0;very low;0,0;0,0;G;10186;60,0;611,160,0;0,6414;392,012,07;0,3
München;;4,80901e+16;1,15295e+16;;0,0;very low;0,0;0,0;B;10186;60,0;611,160,0;0,4601;281,205,37;0,2
Neuching;Landkreis Erding;4,824,740,000,000,000,0;1,18465e+16;;0,0;very low;0,0;0,0;G;5049;88,67;447,689,5;0,1773;79,378,3;0,2
Walpertskirchen;Landkreis Erding;4,827,720,000,000,000,0;1,194,720,000,000,000,0;;0,0;very low;0,0;0,0;D;5049;102,88;519,420,35;0,1434;74,480,51;0,2
Moosinning;Landkreis Erding;4,827,100,000,000,000,0;1,18433e+16;;0,0;very low;0,0;0,0;D;5049;60,0;302,940,0;0,401;121,464,33;0,2
